run_id,arch,recipe_actual,variant,condition_id,stage,transform,descriptor,n_images,n_images_with_exceedance,mean_n_shared_exc,mean_n_shared_nonexc,acc_exc,acc_exc_ci_lo,acc_exc_ci_hi,acc_nonexc,acc_nonexc_ci_lo,acc_nonexc_ci_hi,delta_exc_minus_nonexc,delta_ci_lo,delta_ci_hi,chance_exact,endpoint_class
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,native,s12_post_norm,T2,centred_l2,2000,134,0.1495,181.8505,0.8103500355,0.7508257818,0.8668359097,0.9585054688,0.9562528273,0.9607119549,-0.1570515815,-0.216554507,-0.09988282232,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,native,s11_out,T3,l2,2000,1820,5.6485,162.3515,0.8329612375,0.8213969443,0.8440355834,0.9483153435,0.9458386719,0.9507043078,-0.1174016465,-0.1287392471,-0.1065940234,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,native,s11_out,T3,centred_l2,2000,1820,5.6485,162.3515,0.8430967312,0.8317714985,0.8539520076,0.9492149179,0.946775967,0.9515979341,-0.1080453816,-0.119114854,-0.09740014049,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,native,hist,T3,l2,2000,1508,3.696,164.304,0.8949096852,0.8833326655,0.9059746603,0.943007979,0.940486343,0.9454465293,-0.04704939391,-0.05884513388,-0.03601097726,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,native,hist,T3,centred_l2,2000,1508,3.696,164.304,0.890203436,0.8783027071,0.9014674358,0.9428793562,0.9403472649,0.9453286666,-0.05178636311,-0.06398833195,-0.04034205899,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,native,s12_post_norm,T3,l2,2000,139,0.155,167.845,0.7676201896,0.7100141316,0.8222627612,0.9456597482,0.9431772462,0.9480674036,-0.1918554616,-0.2498882373,-0.1369207644,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,native,s12_post_norm,T3,centred_l2,2000,139,0.155,167.845,0.7842354688,0.7270973221,0.8385524438,0.9467323584,0.9442804601,0.9491117514,-0.1767559846,-0.2333528909,-0.1226171421,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_registers,vit_small,mixup,registers,native,s11_out,T0,l2,2000,1944,8.1205,187.8795,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_registers,vit_small,mixup,registers,native,s11_out,T0,centred_l2,2000,1944,8.1205,187.8795,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_registers,vit_small,mixup,registers,native,hist,T0,l2,2000,1634,4.288,191.712,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_registers,vit_small,mixup,registers,native,hist,T0,centred_l2,2000,1634,4.288,191.712,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_registers,vit_small,mixup,registers,native,s12_post_norm,T0,l2,2000,286,0.355,195.645,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_registers,vit_small,mixup,registers,native,s12_post_norm,T0,centred_l2,2000,286,0.355,195.645,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_registers,vit_small,mixup,registers,native,s11_out,T1,l2,2000,1944,8.1205,187.8795,0.8244340167,0.8156151732,0.8330854635,0.968619074,0.9669245469,0.9702191411,-0.1445592147,-0.1533629679,-0.1359866639,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_registers,vit_small,mixup,registers,native,s11_out,T1,centred_l2,2000,1944,8.1205,187.8795,0.8395147108,0.8309027699,0.8479525425,0.968990139,0.9673169755,0.9705760345,-0.1298576503,-0.1383675588,-0.121449075,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_registers,vit_small,mixup,registers,native,hist,T1,l2,2000,1634,4.288,191.712,0.8667523859,0.8558224883,0.8773180924,0.9602208021,0.9583963427,0.9619350645,-0.09477171432,-0.1056969163,-0.08437797627,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_registers,vit_small,mixup,registers,native,hist,T1,centred_l2,2000,1634,4.288,191.712,0.8631247145,0.8521287308,0.8739633477,0.9608043927,0.9589983299,0.9625191791,-0.09907622575,-0.1101405396,-0.08812729244,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_registers,vit_small,mixup,registers,native,s12_post_norm,T1,l2,2000,286,0.355,195.645,0.7838853066,0.7433245416,0.8241537881,0.9629587021,0.9612178496,0.9646089243,-0.1830194174,-0.223155023,-0.1434118352,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_registers,vit_small,mixup,registers,native,s12_post_norm,T1,centred_l2,2000,286,0.355,195.645,0.8115701218,0.773673596,0.8486589105,0.9635973442,0.9618859992,0.9652313058,-0.155965181,-0.1930459344,-0.1195223977,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_registers,vit_small,mixup,registers,native,s11_out,T2,l2,2000,1929,7.9525,174.0475,0.8612249287,0.8515852598,0.8704243953,0.9629161606,0.9608256264,0.9649380995,-0.1021350154,-0.1112428598,-0.0933048605,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_registers,vit_small,mixup,registers,native,s11_out,T2,centred_l2,2000,1929,7.9525,174.0475,0.871505449,0.8621788315,0.880479632,0.9635005118,0.9614302203,0.9655174227,-0.09239484175,-0.1011634521,-0.08395959601,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_registers,vit_small,mixup,registers,native,hist,T2,l2,2000,1595,4.098,177.902,0.9076542057,0.8975838317,0.9174795138,0.95705719,0.9548775617,0.9591789363,-0.04969471141,-0.05944109673,-0.0401140312,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_registers,vit_small,mixup,registers,native,hist,T2,centred_l2,2000,1595,4.098,177.902,0.9070219023,0.8967008139,0.9170575619,0.9581909001,0.9560173031,0.9602991021,-0.05140755663,-0.06133128903,-0.04168353542,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_registers,vit_small,mixup,registers,native,s12_post_norm,T2,l2,2000,288,0.312,181.688,0.8750999579,0.8424896754,0.9049489689,0.9597063765,0.9575393828,0.9618209453,-0.09489243064,-0.1271226031,-0.06515145511,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_registers,vit_small,mixup,registers,native,s12_post_norm,T2,centred_l2,2000,288,0.312,181.688,0.8854876894,0.8538139205,0.9149286485,0.9603706895,0.9582205786,0.9624617902,-0.08551221483,-0.1167141179,-0.05635719459,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_registers,vit_small,mixup,registers,native,s11_out,T3,l2,2000,1920,7.066,160.934,0.8367040341,0.8263572196,0.8467657969,0.951067501,0.9487409061,0.9533513963,-0.115108591,-0.1251433532,-0.1052897579,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_registers,vit_small,mixup,registers,native,s11_out,T3,centred_l2,2000,1920,7.066,160.934,0.8488356206,0.8389432159,0.8585445423,0.9518739897,0.949580572,0.9541243214,-0.1037829947,-0.1133833699,-0.09438462754,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_registers,vit_small,mixup,registers,native,hist,T3,l2,2000,1577,3.705,164.295,0.8827022595,0.8711752879,0.8938419026,0.943269547,0.9408829238,0.9456114898,-0.06036537874,-0.0720249546,-0.04903932722,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_registers,vit_small,mixup,registers,native,hist,T3,centred_l2,2000,1577,3.705,164.295,0.8819080414,0.870261965,0.8930905538,0.9441488652,0.9417254323,0.9464692854,-0.06214644241,-0.073696729,-0.05095363437,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_registers,vit_small,mixup,registers,native,s12_post_norm,T3,l2,2000,262,0.291,167.709,0.8045771235,0.7619343723,0.8441668181,0.9472730519,0.944965742,0.9495198871,-0.1569310883,-0.1994160989,-0.1172607804,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_registers,vit_small,mixup,registers,native,s12_post_norm,T3,centred_l2,2000,262,0.291,167.709,0.8201987156,0.77969761,0.8586888859,0.9481980729,0.9458845213,0.9504444238,-0.142463782,-0.182987257,-0.1039461055,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,native,s11_out,T0,l2,2000,2000,14.128,181.872,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,native,s11_out,T0,centred_l2,2000,2000,14.128,181.872,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,native,hist,T0,l2,2000,2000,11.6625,184.3375,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,native,hist,T0,centred_l2,2000,2000,11.6625,184.3375,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,native,s12_post_norm,T0,l2,2000,2,0.018,195.982,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,native,s12_post_norm,T0,centred_l2,2000,2,0.018,195.982,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,native,s11_out,T1,l2,2000,2000,14.128,181.872,0.5706508161,0.5625300858,0.5789255211,0.9385016317,0.9366823568,0.9402761464,-0.3678508156,-0.3757306914,-0.3599554375,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,native,s11_out,T1,centred_l2,2000,2000,14.128,181.872,0.5780580066,0.5699988058,0.5861265954,0.9388304873,0.9370155773,0.9405848126,-0.3607724807,-0.3685367468,-0.3529068395,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,native,hist,T1,l2,2000,2000,11.6625,184.3375,0.535701323,0.5270982927,0.5443254232,0.9325604222,0.9306102895,0.9344625521,-0.3968590992,-0.4052801113,-0.3885417478,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,native,hist,T1,centred_l2,2000,2000,11.6625,184.3375,0.5425238734,0.5339799283,0.5511036745,0.9333389539,0.9314168267,0.9352395032,-0.3908150805,-0.3992046162,-0.3825334479,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,native,s12_post_norm,T1,l2,2000,2,0.018,195.982,1,1,1,0.9143176164,0.9122751025,0.9163134538,0.2359550562,0.2303370787,0.2415730337,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,native,s12_post_norm,T1,centred_l2,2000,2,0.018,195.982,1,1,1,0.9150255389,0.9129949811,0.917027981,0.2219101124,0.2191011236,0.2247191011,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,native,s11_out,T2,l2,2000,2000,13.5515,168.4485,0.6043611869,0.5936863398,0.6150757367,0.9415796831,0.9392259129,0.9439072613,-0.3372184962,-0.3468405884,-0.3275256902,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,native,s11_out,T2,centred_l2,2000,2000,13.5515,168.4485,0.609998199,0.5992834565,0.6206927398,0.9420569023,0.9397222906,0.944359318,-0.3320587033,-0.3417113785,-0.3224539151,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,native,hist,T2,l2,2000,2000,10.9685,171.0315,0.5681451948,0.5567641237,0.5795147666,0.9366328582,0.9340788669,0.9391091877,-0.3684876634,-0.3786386332,-0.3581778166,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,native,hist,T2,centred_l2,2000,2000,10.9685,171.0315,0.5758868731,0.5644600194,0.5873032785,0.9374639555,0.9349284921,0.9399245631,-0.3615770825,-0.371899178,-0.3512485281,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,native,s12_post_norm,T2,l2,2000,2,0.0105,181.9895,1,1,1,0.9193364222,0.9165012388,0.9221256613,0.3421492395,0.270718232,0.4135802469,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,native,s12_post_norm,T2,centred_l2,2000,2,0.0105,181.9895,1,1,1,0.9200105166,0.9171722781,0.9227725894,0.3328899802,0.270718232,0.3950617284,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,native,s11_out,T3,l2,2000,1996,11.584,156.416,0.5327821757,0.5222741578,0.5431787858,0.9257308896,0.92302408,0.9283781834,-0.392993718,-0.4025933546,-0.3835718861,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,native,s11_out,T3,centred_l2,2000,1996,11.584,156.416,0.5390805242,0.5285190961,0.5495403722,0.926280925,0.9236047607,0.928895591,-0.3872465072,-0.3968327965,-0.3777445692,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,native,hist,T3,l2,2000,1997,9.32,158.68,0.4870077741,0.475643914,0.4984998949,0.9199232879,0.9170901977,0.9227189891,-0.432965116,-0.4432393446,-0.4225665965,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,native,hist,T3,centred_l2,2000,1997,9.32,158.68,0.4940514896,0.4824889396,0.5055599711,0.9206565725,0.9178344109,0.92346518,-0.4266468447,-0.437091517,-0.416141813,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,native,s12_post_norm,T3,l2,2000,3,0.01,167.99,1,1,1,0.9021518891,0.8991153665,0.9050960587,0.2995342648,0.1377245509,0.5333333333,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,native,s12_post_norm,T3,centred_l2,2000,3,0.01,167.99,1,1,1,0.9029029427,0.8998478301,0.9058523746,0.2948636061,0.1377245509,0.5133333333,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,term_1.00,s11_out,T0,l2,2000,2000,14.128,181.872,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,term_1.00,s11_out,T0,centred_l2,2000,2000,14.128,181.872,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,term_1.00,hist,T0,l2,2000,2000,10.9445,185.0555,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,term_1.00,hist,T0,centred_l2,2000,2000,10.9445,185.0555,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,term_1.00,s12_post_norm,T0,l2,2000,2,0.0265,195.9735,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,term_1.00,s12_post_norm,T0,centred_l2,2000,2,0.0265,195.9735,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,term_1.00,s11_out,T1,l2,2000,2000,14.128,181.872,0.5706508161,0.5625300858,0.5789255211,0.9385016317,0.9366823568,0.9402761464,-0.3678508156,-0.3757306914,-0.3599554375,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,term_1.00,s11_out,T1,centred_l2,2000,2000,14.128,181.872,0.5780580066,0.5699988058,0.5861265954,0.9388304873,0.9370155773,0.9405848126,-0.3607724807,-0.3685367468,-0.3529068395,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,term_1.00,hist,T1,l2,2000,2000,10.9445,185.0555,0.5252072923,0.5163477905,0.5339784926,0.9278085622,0.9257475907,0.9298252952,-0.4026012699,-0.4109961764,-0.3943067732,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,term_1.00,hist,T1,centred_l2,2000,2000,10.9445,185.0555,0.5338559932,0.5250649305,0.5425566479,0.9283560335,0.9263079001,0.9303650529,-0.3945000403,-0.4029016282,-0.3862297923,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,term_1.00,s12_post_norm,T1,l2,2000,2,0.0265,195.9735,1,1,1,0.9116049074,0.9094987562,0.9136652402,0.2649905982,0.2409638554,0.289017341,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,term_1.00,s12_post_norm,T1,centred_l2,2000,2,0.0265,195.9735,0.9833333333,0.9666666667,1,0.9125503853,0.9104693166,0.914593423,0.2365194884,0.1955823293,0.2774566474,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,term_1.00,s11_out,T2,l2,2000,2000,13.5515,168.4485,0.6043611869,0.5936863398,0.6150757367,0.9415796831,0.9392259129,0.9439072613,-0.3372184962,-0.3468405884,-0.3275256902,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,term_1.00,s11_out,T2,centred_l2,2000,2000,13.5515,168.4485,0.609998199,0.5992834565,0.6206927398,0.9420569023,0.9397222906,0.944359318,-0.3320587033,-0.3417113785,-0.3224539151,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,term_1.00,hist,T2,l2,2000,2000,10.0455,171.9545,0.5594303465,0.5479770815,0.5710805373,0.9331768317,0.9305597811,0.9357207348,-0.3737464852,-0.3840947365,-0.3632600219,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,term_1.00,hist,T2,centred_l2,2000,2000,10.0455,171.9545,0.5682237665,0.5566027484,0.5798549739,0.9337351254,0.9311397414,0.936273341,-0.3655113588,-0.375999818,-0.3549996976,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,term_1.00,s12_post_norm,T2,l2,2000,2,0.0255,181.9745,1,1,1,0.9175926184,0.914699411,0.92041165,0.473315639,0.4240506329,0.5225806452,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,term_1.00,s12_post_norm,T2,centred_l2,2000,2,0.0255,181.9745,1,1,1,0.9183727173,0.9154847857,0.9211826957,0.4542057983,0.3987341772,0.5096774194,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,term_1.00,s11_out,T3,l2,2000,1996,11.584,156.416,0.5327821757,0.5222741578,0.5431787858,0.9257308896,0.92302408,0.9283781834,-0.392993718,-0.4025933546,-0.3835718861,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,term_1.00,s11_out,T3,centred_l2,2000,1996,11.584,156.416,0.5390805242,0.5285190961,0.5495403722,0.926280925,0.9236047607,0.928895591,-0.3872465072,-0.3968327965,-0.3777445692,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,term_1.00,hist,T3,l2,2000,1996,8.5905,159.4095,0.4757407072,0.4639204251,0.4875620871,0.9149400499,0.912039146,0.9178209897,-0.4392585078,-0.4498202659,-0.4285897303,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,term_1.00,hist,T3,centred_l2,2000,1996,8.5905,159.4095,0.4830043483,0.4712625771,0.4948976295,0.9161739489,0.9132657925,0.9190447604,-0.4332193099,-0.4439256256,-0.4224673398,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,term_1.00,s12_post_norm,T3,l2,2000,3,0.0235,167.9765,1,1,1,0.8999256983,0.8968526697,0.9029212456,0.4542963418,0.2181818182,0.6041666667,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,term_1.00,s12_post_norm,T3,centred_l2,2000,3,0.0235,167.9765,1,1,1,0.9009073576,0.8978433344,0.9039078565,0.4446981072,0.2303030303,0.5902777778,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,native,s11_out,T0,l2,2000,2000,16.361,179.639,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,native,s11_out,T0,centred_l2,2000,2000,16.361,179.639,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,native,hist,T0,l2,2000,2000,16.014,179.986,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,native,hist,T0,centred_l2,2000,2000,16.014,179.986,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,native,s12_post_norm,T0,l2,2000,0,0,196,MISSING,MISSING,MISSING,1,1,1,MISSING,MISSING,MISSING,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,native,s12_post_norm,T0,centred_l2,2000,0,0,196,MISSING,MISSING,MISSING,1,1,1,MISSING,MISSING,MISSING,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,native,s11_out,T1,l2,2000,2000,16.361,179.639,0.4586752274,0.4508456797,0.4664190785,0.9073039945,0.904898689,0.9097479365,-0.4486287671,-0.4559694386,-0.4413589463,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,native,s11_out,T1,centred_l2,2000,2000,16.361,179.639,0.4628335576,0.4550347966,0.4704827425,0.9074654086,0.9050995916,0.9098580207,-0.444631851,-0.4519783427,-0.4373390885,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,native,hist,T1,l2,2000,2000,16.014,179.986,0.4295153125,0.4221422961,0.4368853181,0.9048248486,0.9024079829,0.9072529088,-0.4753095361,-0.4822817202,-0.4682937084,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,native,hist,T1,centred_l2,2000,2000,16.014,179.986,0.430334259,0.4229679927,0.4375859142,0.904352339,0.9019459698,0.9067948507,-0.47401808,-0.4809808084,-0.4670938219,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,native,s12_post_norm,T1,l2,2000,0,0,196,MISSING,MISSING,MISSING,0.8775153061,0.8750203444,0.8800204719,MISSING,MISSING,MISSING,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,native,s12_post_norm,T1,centred_l2,2000,0,0,196,MISSING,MISSING,MISSING,0.8759209184,0.8734463648,0.8784515306,MISSING,MISSING,MISSING,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,native,s11_out,T2,l2,2000,2000,15.6875,166.3125,0.6044650548,0.5947491201,0.6140654846,0.9358696316,0.9333934479,0.9382844451,-0.3314045768,-0.3399351269,-0.3227711517,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,native,s11_out,T2,centred_l2,2000,2000,15.6875,166.3125,0.6081351534,0.598450344,0.6177943383,0.9363283858,0.9338711063,0.9387069386,-0.3281932324,-0.3368571445,-0.3196062356,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,native,hist,T2,l2,2000,2000,15.2935,166.7065,0.5804210782,0.5708912762,0.5900001155,0.9353334773,0.9328881386,0.937703691,-0.3549123991,-0.3633680372,-0.3462161977,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,native,hist,T2,centred_l2,2000,2000,15.2935,166.7065,0.5814065588,0.5719614691,0.5909367689,0.9350666813,0.9326218442,0.9374656567,-0.3536601225,-0.3620489102,-0.3450170796,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,native,s12_post_norm,T2,l2,2000,0,0,182,MISSING,MISSING,MISSING,0.9145082418,0.9116124313,0.9173873626,MISSING,MISSING,MISSING,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,native,s12_post_norm,T2,centred_l2,2000,0,0,182,MISSING,MISSING,MISSING,0.9128049451,0.9098815934,0.9156841346,MISSING,MISSING,MISSING,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,native,s11_out,T3,l2,2000,1999,13.6945,154.3055,0.537549897,0.5275562932,0.5473548873,0.9199045174,0.917223506,0.9226041172,-0.3823562402,-0.3913272305,-0.3735312655,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,native,s11_out,T3,centred_l2,2000,1999,13.6945,154.3055,0.5412587028,0.5313117706,0.5510284494,0.9209383177,0.9182839536,0.9235987356,-0.3796906848,-0.3886639811,-0.3708730828,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,native,hist,T3,l2,2000,1998,13.237,154.763,0.5093105428,0.4995196472,0.5189045994,0.9186348897,0.9159236993,0.9213581356,-0.4093203588,-0.4181527589,-0.4005318003,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,native,hist,T3,centred_l2,2000,1998,13.237,154.763,0.5111062437,0.5014227486,0.5208098284,0.9186002792,0.9159332926,0.921269787,-0.4074959711,-0.4164053185,-0.3987191476,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,native,s12_post_norm,T3,l2,2000,0,0,168,MISSING,MISSING,MISSING,0.8967767857,0.8937380208,0.8997619048,MISSING,MISSING,MISSING,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,native,s12_post_norm,T3,centred_l2,2000,0,0,168,MISSING,MISSING,MISSING,0.8955059524,0.8924790923,0.8985000744,MISSING,MISSING,MISSING,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,term_1.00,s11_out,T0,l2,2000,2000,16.361,179.639,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,term_1.00,s11_out,T0,centred_l2,2000,2000,16.361,179.639,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,term_1.00,hist,T0,l2,2000,2000,17.4895,178.5105,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,term_1.00,hist,T0,centred_l2,2000,2000,17.4895,178.5105,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,term_1.00,s12_post_norm,T0,l2,2000,0,0,196,MISSING,MISSING,MISSING,1,1,1,MISSING,MISSING,MISSING,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,term_1.00,s12_post_norm,T0,centred_l2,2000,0,0,196,MISSING,MISSING,MISSING,1,1,1,MISSING,MISSING,MISSING,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,term_1.00,s11_out,T1,l2,2000,2000,16.361,179.639,0.4586752274,0.4508456797,0.4664190785,0.9073039945,0.904898689,0.9097479365,-0.4486287671,-0.4559694386,-0.4413589463,0.005102040816,secondary
