scope,run_id,arch,recipe_actual,variant,stage,transform,descriptor,diagnostic,n,spearman_rho,mean_acc_exact,mean_diagnostic,endpoint_class
across_checkpoints,legacy_e2_vit_base_nomixdir_registers,vit_base,mixup,registers,s12_post_norm,T2,l2,count_mad_stage,2000,MISSING,0.8760989011,1.497,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_registers,vit_base,mixup,registers,s12_post_norm,T2,centred_l2,count_mad_s11,2000,MISSING,0.8792252747,8.8595,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_registers,vit_base,mixup,registers,s12_post_norm,T2,centred_l2,count_mad_stage,2000,MISSING,0.8792252747,1.497,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_registers,vit_base,mixup,registers,s11_out,T3,l2,count_mad_s11,2000,MISSING,0.8538333333,9.2595,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_registers,vit_base,mixup,registers,s11_out,T3,l2,count_mad_stage,2000,MISSING,0.8538333333,9.2595,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_registers,vit_base,mixup,registers,s11_out,T3,centred_l2,count_mad_s11,2000,MISSING,0.855625,9.2595,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_registers,vit_base,mixup,registers,s11_out,T3,centred_l2,count_mad_stage,2000,MISSING,0.855625,9.2595,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_registers,vit_base,mixup,registers,hist,T3,l2,count_mad_s11,2000,MISSING,0.8507916667,9.2595,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_registers,vit_base,mixup,registers,hist,T3,l2,count_mad_stage,2000,MISSING,0.8507916667,1.4615,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_registers,vit_base,mixup,registers,hist,T3,centred_l2,count_mad_s11,2000,MISSING,0.8511696429,9.2595,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_registers,vit_base,mixup,registers,hist,T3,centred_l2,count_mad_stage,2000,MISSING,0.8511696429,1.4615,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_registers,vit_base,mixup,registers,s12_post_norm,T3,l2,count_mad_s11,2000,MISSING,0.8575416667,9.2595,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_registers,vit_base,mixup,registers,s12_post_norm,T3,l2,count_mad_stage,2000,MISSING,0.8575416667,1.5285,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_registers,vit_base,mixup,registers,s12_post_norm,T3,centred_l2,count_mad_s11,2000,MISSING,0.8621279762,9.2595,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_registers,vit_base,mixup,registers,s12_post_norm,T3,centred_l2,count_mad_stage,2000,MISSING,0.8621279762,1.5285,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,s11_out,T0,l2,count_mad_s11,2000,MISSING,1,12.053,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,s11_out,T0,l2,count_mad_stage,2000,MISSING,1,12.053,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,s11_out,T0,centred_l2,count_mad_s11,2000,MISSING,1,12.053,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,s11_out,T0,centred_l2,count_mad_stage,2000,MISSING,1,12.053,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,hist,T0,l2,count_mad_s11,2000,MISSING,1,12.053,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,hist,T0,l2,count_mad_stage,2000,MISSING,1,15.163,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,hist,T0,centred_l2,count_mad_s11,2000,MISSING,1,12.053,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,hist,T0,centred_l2,count_mad_stage,2000,MISSING,1,15.163,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,s12_post_norm,T0,l2,count_mad_s11,2000,MISSING,1,12.053,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,s12_post_norm,T0,l2,count_mad_stage,2000,MISSING,1,0,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,s12_post_norm,T0,centred_l2,count_mad_s11,2000,MISSING,1,12.053,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,s12_post_norm,T0,centred_l2,count_mad_stage,2000,MISSING,1,0,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,s11_out,T1,l2,count_mad_s11,2000,MISSING,0.8468443878,12.053,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,s11_out,T1,l2,count_mad_stage,2000,MISSING,0.8468443878,12.053,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,s11_out,T1,centred_l2,count_mad_s11,2000,MISSING,0.8447244898,12.053,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,s11_out,T1,centred_l2,count_mad_stage,2000,MISSING,0.8447244898,12.053,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,hist,T1,l2,count_mad_s11,2000,MISSING,0.8369285714,12.053,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,hist,T1,l2,count_mad_stage,2000,MISSING,0.8369285714,15.163,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,hist,T1,centred_l2,count_mad_s11,2000,MISSING,0.8341479592,12.053,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,hist,T1,centred_l2,count_mad_stage,2000,MISSING,0.8341479592,15.163,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,s12_post_norm,T1,l2,count_mad_s11,2000,MISSING,0.8511556122,12.053,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,s12_post_norm,T1,l2,count_mad_stage,2000,MISSING,0.8511556122,0,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,s12_post_norm,T1,centred_l2,count_mad_s11,2000,MISSING,0.8499132653,12.053,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,s12_post_norm,T1,centred_l2,count_mad_stage,2000,MISSING,0.8499132653,0,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,s11_out,T2,l2,count_mad_s11,2000,MISSING,0.8831620879,11.806,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,s11_out,T2,l2,count_mad_stage,2000,MISSING,0.8831620879,11.806,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,s11_out,T2,centred_l2,count_mad_s11,2000,MISSING,0.8809038462,11.806,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,s11_out,T2,centred_l2,count_mad_stage,2000,MISSING,0.8809038462,11.806,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,hist,T2,l2,count_mad_s11,2000,MISSING,0.8750631868,11.806,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,hist,T2,l2,count_mad_stage,2000,MISSING,0.8750631868,15.021,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,hist,T2,centred_l2,count_mad_s11,2000,MISSING,0.8724945055,11.806,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,hist,T2,centred_l2,count_mad_stage,2000,MISSING,0.8724945055,15.021,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,s12_post_norm,T2,l2,count_mad_s11,2000,MISSING,0.8869642857,11.806,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,s12_post_norm,T2,l2,count_mad_stage,2000,MISSING,0.8869642857,0,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,s12_post_norm,T2,centred_l2,count_mad_s11,2000,MISSING,0.8855824176,11.806,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,s12_post_norm,T2,centred_l2,count_mad_stage,2000,MISSING,0.8855824176,0,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,s11_out,T3,l2,count_mad_s11,2000,MISSING,0.8660863095,11.9345,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,s11_out,T3,l2,count_mad_stage,2000,MISSING,0.8660863095,11.9345,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,s11_out,T3,centred_l2,count_mad_s11,2000,MISSING,0.8641845238,11.9345,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,s11_out,T3,centred_l2,count_mad_stage,2000,MISSING,0.8641845238,11.9345,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,hist,T3,l2,count_mad_s11,2000,MISSING,0.8566696429,11.9345,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,hist,T3,l2,count_mad_stage,2000,MISSING,0.8566696429,15.134,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,hist,T3,centred_l2,count_mad_s11,2000,MISSING,0.853889881,11.9345,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,hist,T3,centred_l2,count_mad_stage,2000,MISSING,0.853889881,15.134,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,s12_post_norm,T3,l2,count_mad_s11,2000,MISSING,0.8705029762,11.9345,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,s12_post_norm,T3,l2,count_mad_stage,2000,MISSING,0.8705029762,0,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,s12_post_norm,T3,centred_l2,count_mad_s11,2000,MISSING,0.8689196429,11.9345,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,s12_post_norm,T3,centred_l2,count_mad_stage,2000,MISSING,0.8689196429,0,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s11_out,T0,l2,count_mad_s11,2000,MISSING,1,19.8575,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s11_out,T0,l2,count_mad_stage,2000,MISSING,1,19.8575,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s11_out,T0,centred_l2,count_mad_s11,2000,MISSING,1,19.8575,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s11_out,T0,centred_l2,count_mad_stage,2000,MISSING,1,19.8575,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,hist,T0,l2,count_mad_s11,2000,MISSING,1,19.8575,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,hist,T0,l2,count_mad_stage,2000,MISSING,1,18.5745,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,hist,T0,centred_l2,count_mad_s11,2000,MISSING,1,19.8575,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,hist,T0,centred_l2,count_mad_stage,2000,MISSING,1,18.5745,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s12_post_norm,T0,l2,count_mad_s11,2000,MISSING,1,19.8575,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s12_post_norm,T0,l2,count_mad_stage,2000,MISSING,1,0,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s12_post_norm,T0,centred_l2,count_mad_s11,2000,MISSING,1,19.8575,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s12_post_norm,T0,centred_l2,count_mad_stage,2000,MISSING,1,0,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s11_out,T1,l2,count_mad_s11,2000,MISSING,0.8495867347,19.8575,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s11_out,T1,l2,count_mad_stage,2000,MISSING,0.8495867347,19.8575,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s11_out,T1,centred_l2,count_mad_s11,2000,MISSING,0.8487397959,19.8575,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s11_out,T1,centred_l2,count_mad_stage,2000,MISSING,0.8487397959,19.8575,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,hist,T1,l2,count_mad_s11,2000,MISSING,0.8395714286,19.8575,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,hist,T1,l2,count_mad_stage,2000,MISSING,0.8395714286,18.5745,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,hist,T1,centred_l2,count_mad_s11,2000,MISSING,0.8374387755,19.8575,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,hist,T1,centred_l2,count_mad_stage,2000,MISSING,0.8374387755,18.5745,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s12_post_norm,T1,l2,count_mad_s11,2000,MISSING,0.8541913265,19.8575,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s12_post_norm,T1,l2,count_mad_stage,2000,MISSING,0.8541913265,0,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s12_post_norm,T1,centred_l2,count_mad_s11,2000,MISSING,0.8527346939,19.8575,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s12_post_norm,T1,centred_l2,count_mad_stage,2000,MISSING,0.8527346939,0,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s11_out,T2,l2,count_mad_s11,2000,MISSING,0.8794752747,20.2475,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s11_out,T2,l2,count_mad_stage,2000,MISSING,0.8794752747,20.2475,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s11_out,T2,centred_l2,count_mad_s11,2000,MISSING,0.8788983516,20.2475,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s11_out,T2,centred_l2,count_mad_stage,2000,MISSING,0.8788983516,20.2475,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,hist,T2,l2,count_mad_s11,2000,MISSING,0.8733296703,20.2475,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,hist,T2,l2,count_mad_stage,2000,MISSING,0.8733296703,18.9975,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,hist,T2,centred_l2,count_mad_s11,2000,MISSING,0.8716346154,20.2475,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,hist,T2,centred_l2,count_mad_stage,2000,MISSING,0.8716346154,18.9975,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s12_post_norm,T2,l2,count_mad_s11,2000,MISSING,0.8843791209,20.2475,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s12_post_norm,T2,l2,count_mad_stage,2000,MISSING,0.8843791209,0,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s12_post_norm,T2,centred_l2,count_mad_s11,2000,MISSING,0.8828736264,20.2475,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s12_post_norm,T2,centred_l2,count_mad_stage,2000,MISSING,0.8828736264,0,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s11_out,T3,l2,count_mad_s11,2000,MISSING,0.8663482143,20.374,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s11_out,T3,l2,count_mad_stage,2000,MISSING,0.8663482143,20.374,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s11_out,T3,centred_l2,count_mad_s11,2000,MISSING,0.8654583333,20.374,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s11_out,T3,centred_l2,count_mad_stage,2000,MISSING,0.8654583333,20.374,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,hist,T3,l2,count_mad_s11,2000,MISSING,0.8579285714,20.374,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,hist,T3,l2,count_mad_stage,2000,MISSING,0.8579285714,19.095,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,hist,T3,centred_l2,count_mad_s11,2000,MISSING,0.8561369048,20.374,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,hist,T3,centred_l2,count_mad_stage,2000,MISSING,0.8561369048,19.095,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s12_post_norm,T3,l2,count_mad_s11,2000,MISSING,0.871202381,20.374,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s12_post_norm,T3,l2,count_mad_stage,2000,MISSING,0.871202381,0,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s12_post_norm,T3,centred_l2,count_mad_s11,2000,MISSING,0.8698511905,20.374,descriptive
across_checkpoints,e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s12_post_norm,T3,centred_l2,count_mad_stage,2000,MISSING,0.8698511905,0,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,s11_out,T0,l2,count_mad_s11,2000,MISSING,1,6.7775,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,s11_out,T0,l2,count_mad_stage,2000,MISSING,1,6.7775,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,s11_out,T0,centred_l2,count_mad_s11,2000,MISSING,1,6.7775,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,s11_out,T0,centred_l2,count_mad_stage,2000,MISSING,1,6.7775,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,hist,T0,l2,count_mad_s11,2000,MISSING,1,6.7775,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,hist,T0,l2,count_mad_stage,2000,MISSING,1,4.096,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,hist,T0,centred_l2,count_mad_s11,2000,MISSING,1,6.7775,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,hist,T0,centred_l2,count_mad_stage,2000,MISSING,1,4.096,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,s12_post_norm,T0,l2,count_mad_s11,2000,MISSING,1,6.7775,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,s12_post_norm,T0,l2,count_mad_stage,2000,MISSING,1,0.215,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,s12_post_norm,T0,centred_l2,count_mad_s11,2000,MISSING,1,6.7775,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,s12_post_norm,T0,centred_l2,count_mad_stage,2000,MISSING,1,0.215,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,s11_out,T1,l2,count_mad_s11,2000,MISSING,0.9620816327,6.7775,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,s11_out,T1,l2,count_mad_stage,2000,MISSING,0.9620816327,6.7775,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,s11_out,T1,centred_l2,count_mad_s11,2000,MISSING,0.9630714286,6.7775,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,s11_out,T1,centred_l2,count_mad_stage,2000,MISSING,0.9630714286,6.7775,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,hist,T1,l2,count_mad_s11,2000,MISSING,0.9595102041,6.7775,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,hist,T1,l2,count_mad_stage,2000,MISSING,0.9595102041,4.096,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,hist,T1,centred_l2,count_mad_s11,2000,MISSING,0.9590969388,6.7775,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,hist,T1,centred_l2,count_mad_stage,2000,MISSING,0.9590969388,4.096,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,s12_post_norm,T1,l2,count_mad_s11,2000,MISSING,0.9624005102,6.7775,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,s12_post_norm,T1,l2,count_mad_stage,2000,MISSING,0.9624005102,0.215,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,s12_post_norm,T1,centred_l2,count_mad_s11,2000,MISSING,0.9633188776,6.7775,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,s12_post_norm,T1,centred_l2,count_mad_stage,2000,MISSING,0.9633188776,0.215,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,s11_out,T2,l2,count_mad_s11,2000,MISSING,0.9568791209,6.9645,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,s11_out,T2,l2,count_mad_stage,2000,MISSING,0.9568791209,6.9645,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,s11_out,T2,centred_l2,count_mad_s11,2000,MISSING,0.9578296703,6.9645,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,s11_out,T2,centred_l2,count_mad_stage,2000,MISSING,0.9578296703,6.9645,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,hist,T2,l2,count_mad_s11,2000,MISSING,0.9554230769,6.9645,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,hist,T2,l2,count_mad_stage,2000,MISSING,0.9554230769,4.2425,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,hist,T2,centred_l2,count_mad_s11,2000,MISSING,0.9555521978,6.9645,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,hist,T2,centred_l2,count_mad_stage,2000,MISSING,0.9555521978,4.2425,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,s12_post_norm,T2,l2,count_mad_s11,2000,MISSING,0.9575192308,6.9645,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,s12_post_norm,T2,l2,count_mad_stage,2000,MISSING,0.9575192308,0.179,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,s12_post_norm,T2,centred_l2,count_mad_s11,2000,MISSING,0.9583791209,6.9645,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,s12_post_norm,T2,centred_l2,count_mad_stage,2000,MISSING,0.9583791209,0.179,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,s11_out,T3,l2,count_mad_s11,2000,MISSING,0.9448541667,6.846,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,s11_out,T3,l2,count_mad_stage,2000,MISSING,0.9448541667,6.846,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,s11_out,T3,centred_l2,count_mad_s11,2000,MISSING,0.9460446429,6.846,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,s11_out,T3,centred_l2,count_mad_stage,2000,MISSING,0.9460446429,6.846,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,hist,T3,l2,count_mad_s11,2000,MISSING,0.9423095238,6.846,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,hist,T3,l2,count_mad_stage,2000,MISSING,0.9423095238,4.261,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,hist,T3,centred_l2,count_mad_s11,2000,MISSING,0.9421130952,6.846,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,hist,T3,centred_l2,count_mad_stage,2000,MISSING,0.9421130952,4.261,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,s12_post_norm,T3,l2,count_mad_s11,2000,MISSING,0.9454613095,6.846,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,s12_post_norm,T3,l2,count_mad_stage,2000,MISSING,0.9454613095,0.2215,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,s12_post_norm,T3,centred_l2,count_mad_s11,2000,MISSING,0.9465535714,6.846,descriptive
across_checkpoints,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,s12_post_norm,T3,centred_l2,count_mad_stage,2000,MISSING,0.9465535714,0.2215,descriptive
across_checkpoints,legacy_e2_vit_small_nomixdir_registers,vit_small,mixup,registers,s11_out,T0,l2,count_mad_s11,2000,MISSING,1,8.1205,descriptive
across_checkpoints,legacy_e2_vit_small_nomixdir_registers,vit_small,mixup,registers,s11_out,T0,l2,count_mad_stage,2000,MISSING,1,8.1205,descriptive
across_checkpoints,legacy_e2_vit_small_nomixdir_registers,vit_small,mixup,registers,s11_out,T0,centred_l2,count_mad_s11,2000,MISSING,1,8.1205,descriptive
across_checkpoints,legacy_e2_vit_small_nomixdir_registers,vit_small,mixup,registers,s11_out,T0,centred_l2,count_mad_stage,2000,MISSING,1,8.1205,descriptive
across_checkpoints,legacy_e2_vit_small_nomixdir_registers,vit_small,mixup,registers,hist,T0,l2,count_mad_s11,2000,MISSING,1,8.1205,descriptive
across_checkpoints,legacy_e2_vit_small_nomixdir_registers,vit_small,mixup,registers,hist,T0,l2,count_mad_stage,2000,MISSING,1,4.288,descriptive
