cell,arch,recipe_actual,contrast,pair_label,pair_kind,stage,transform,descriptor,n_pairs,n_images_paired,n_images_dropped,delta_acc_exact,ci_lo,ci_hi,delta_acc_1,a_acc_exact,b_acc_exact,chance_exact,endpoint_class
vit_small|mixup,vit_small,mixup,saga_minus_baseline,legacy_e2_vit_small_nomixdir_saga - legacy_e2_vit_small_nomixdir_baseline,legacy,s11_out,T1,l2,1,2000,0,-0.02759438776,-0.02903322704,-0.02614795918,-0.01632397959,0.8712219388,0.8988163265,0.005102040816,secondary
vit_small|mixup,vit_small,mixup,saga_minus_baseline,e2r_vits_mixup_saga_s1 - e2r_vits_mixup_baseline_s1,seed,s11_out,T1,l2,1,2000,0,-0.02208673469,-0.0233877551,-0.02078565051,-0.01232653061,0.8837193878,0.9058061224,0.005102040816,secondary
vit_small|mixup,vit_small,mixup,saga_minus_baseline,e2r_vits_mixup_saga_s2 - e2r_vits_mixup_baseline_s2,seed,s11_out,T1,l2,1,2000,0,0.01039030612,0.009173469388,0.01163520408,0.00712755102,0.9059821429,0.8955918367,0.005102040816,secondary
vit_small|mixup,vit_small,mixup,saga_minus_baseline,legacy_e2_vit_small_mixupdir_saga - legacy_e2_vit_small_mixupdir_baseline,legacy,s11_out,T2,centred_l2,1,2000,0,0.01299725275,0.01194230769,0.0140521978,0.009653846154,0.9183543956,0.9053571429,0.005102040816,secondary
vit_small|mixup,vit_small,mixup,saga_minus_baseline,legacy_e2_vit_small_nomixdir_saga - legacy_e2_vit_small_nomixdir_baseline,legacy,s11_out,T2,centred_l2,1,2000,0,0.004478021978,0.003439491758,0.005511057692,0.003417582418,0.9091263736,0.9046483516,0.005102040816,secondary
vit_small|mixup,vit_small,mixup,saga_minus_baseline,e2r_vits_mixup_saga_s1 - e2r_vits_mixup_baseline_s1,seed,s11_out,T2,centred_l2,1,2000,0,0.01145054945,0.01036263736,0.01253303571,0.006475274725,0.9101620879,0.8987115385,0.005102040816,secondary
vit_small|mixup,vit_small,mixup,saga_minus_baseline,e2r_vits_mixup_saga_s2 - e2r_vits_mixup_baseline_s2,seed,s11_out,T2,centred_l2,1,2000,0,0.005365384615,0.004362637363,0.006387362637,0.003351648352,0.9101978022,0.9048324176,0.005102040816,secondary
vit_small|mixup,vit_small,mixup,saga_minus_baseline,legacy_e2_vit_small_mixupdir_saga - legacy_e2_vit_small_mixupdir_baseline,legacy,s11_out,T2,l2,1,2000,0,0.01236263736,0.01128021978,0.01344505495,0.008975274725,0.9174450549,0.9050824176,0.005102040816,secondary
vit_small|mixup,vit_small,mixup,saga_minus_baseline,legacy_e2_vit_small_nomixdir_saga - legacy_e2_vit_small_nomixdir_baseline,legacy,s11_out,T2,l2,1,2000,0,0.004436813187,0.003384546703,0.00548907967,0.003266483516,0.9083516484,0.9039148352,0.005102040816,secondary
vit_small|mixup,vit_small,mixup,saga_minus_baseline,e2r_vits_mixup_saga_s1 - e2r_vits_mixup_baseline_s1,seed,s11_out,T2,l2,1,2000,0,0.01151098901,0.01043131868,0.0125989011,0.006659340659,0.9096346154,0.8981236264,0.005102040816,secondary
