run_id,arch,recipe_actual,scope,layer,family,decile,edge_lo,edge_hi,n_pairs,mean_delta_nll,ci_lo,ci_hi,mean_delta_update_norm,bootstrap_resamples,bootstrap_seed,split_sha256,ckpt_sha256,git_sha
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,7,mean_half,0,MISSING,1.040473664,9990,-9.699072372e-05,-0.0002389624238,4.602454409e-05,0.8171017036,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,7,mean_half,1,1.040473664,1.72880106,10,0.004914196581,0.000292666126,0.01172675859,1.075480425,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,7,perm,1,1.040473664,1.72880106,96,0.002588215439,0.000557993137,0.004835347981,1.691259503,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,7,perm,2,1.72880106,1.881425965,1258,3.42788613e-05,-0.000589559653,0.0006876818198,1.830412214,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,7,perm,3,1.881425965,2.00077424,4817,-0.0001144124625,-0.0004773872811,0.0002595203132,1.952545918,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,7,perm,4,2.00077424,2.100948572,10218,0.0002757028105,3.382023191e-05,0.0005233674769,2.056601675,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,7,perm,5,2.100948572,2.191721773,14951,-7.015012584e-05,-0.0002903332365,0.0001558759186,2.149145713,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,7,perm,6,2.191721773,2.281683445,18407,-0.0001741599329,-0.000389518244,4.258677237e-05,2.237625453,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,7,perm,7,2.281683445,2.384973574,20406,-0.0002371941482,-0.0004697253092,-6.129785914e-06,2.33182782,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,7,perm,8,2.384973574,2.540995932,20454,-0.0001876088827,-0.0004477331773,8.304865764e-05,2.453451795,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,7,perm,9,2.540995932,MISSING,9393,-0.0003455765434,-0.0007556763992,6.567597372e-05,2.636020576,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,7,ringperm,1,1.040473664,1.72880106,724,0.0006351044263,0.0001477681181,0.001130279094,1.654696074,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,7,ringperm,2,1.72880106,1.881425965,3472,0.0002127631593,-8.968643165e-05,0.0005136333524,1.824998975,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,7,ringperm,3,1.881425965,2.00077424,8221,3.660618742e-05,-0.0001822518182,0.0002489393294,1.948717785,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,7,ringperm,4,2.00077424,2.100948572,12357,0.0001800299187,-3.201289611e-05,0.0003919797551,2.054040922,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,7,ringperm,5,2.100948572,2.191721773,14774,0.0001383847946,-8.293581744e-05,0.0003643714438,2.147770063,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,7,ringperm,6,2.191721773,2.281683445,16073,-0.0003062150604,-0.0005236220947,-8.784279e-05,2.236773743,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,7,ringperm,7,2.281683445,2.384973574,16861,1.799997028e-05,-0.000223341992,0.0002569325469,2.331520143,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,7,ringperm,8,2.384973574,2.540995932,17257,-0.0001562213204,-0.0004439155435,0.0001309467755,2.454823454,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,7,ringperm,9,2.540995932,MISSING,10261,-0.0004138823879,-0.0008449544005,1.333055727e-05,2.653521124,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,7,dihedral,0,MISSING,1.040473664,20000,1.721802074e-06,-2.017159515e-05,2.458999445e-05,0.2349543123,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,7,dihedral,1,1.040473664,1.72880106,464,0.001036953534,0.0003340471941,0.00176748363,1.648806949,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,7,dihedral,2,1.72880106,1.881425965,2080,0.0001973613846,-0.0003527777207,0.0007443044881,1.823599177,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,7,dihedral,3,1.881425965,2.00077424,4361,0.0004327225669,1.992719945e-05,0.0008523818832,1.946711558,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,7,dihedral,4,2.00077424,2.100948572,6368,0.0002311702099,-0.0001536597128,0.0006142957697,2.052662971,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,7,dihedral,5,2.100948572,2.191721773,6851,8.61299096e-05,-0.0002839866858,0.00045265643,2.147515549,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,7,dihedral,6,2.191721773,2.281683445,6913,-8.515052392e-05,-0.0004962897489,0.0003282161538,2.235858435,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,7,dihedral,7,2.281683445,2.384973574,6622,-3.080538746e-05,-0.0005362061762,0.000470561176,2.330571707,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,7,dihedral,8,2.384973574,2.540995932,6118,-0.0003275426346,-0.0008839782052,0.0002174631933,2.454440121,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,7,dihedral,9,2.540995932,MISSING,20223,3.983248728e-05,-0.0003544317179,0.0004250941344,2.979618813,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,8,mean,0,MISSING,1.040473664,49,0.0002364183263,-0.0006906407486,0.001123312184,1.015420829,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,8,mean,1,1.040473664,1.72880106,9321,-0.0003513936669,-0.0005492535314,-0.0001575343228,1.380288742,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,8,mean,2,1.72880106,1.881425965,444,0.0002015846161,-0.001191767418,0.001667789673,1.792616982,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,8,mean,3,1.881425965,2.00077424,118,-0.0006482181281,-0.002398538763,0.001018859509,1.931488724,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,8,mean,4,2.00077424,2.100948572,34,0.001077383976,-0.001637701367,0.005382877775,2.044263601,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,8,mean,5,2.100948572,2.191721773,19,0.001536192078,6.314112168e-05,0.003593241531,2.1503678,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,8,mean,6,2.191721773,2.281683445,9,-0.002142419418,-0.006346263178,8.039306849e-05,2.234426578,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,8,mean,7,2.281683445,2.384973574,3,0.0002421240012,-0.001311212778,0.001924037933,2.322627703,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,8,mean,8,2.384973574,2.540995932,2,-0.02587106079,-0.05205774307,0.0003156214952,2.454579473,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,8,mean,9,2.540995932,MISSING,1,-0.0003136694431,-0.0003136694431,-0.0003136694431,2.556375265,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,8,mean_half,0,MISSING,1.040473664,9961,-0.0001682244283,-0.0002684068056,-6.897966617e-05,0.7026561045,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,8,mean_half,1,1.040473664,1.72880106,39,-0.0007881845037,-0.002524876929,0.0004350450845,1.100696885,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,8,perm,1,1.040473664,1.72880106,9874,-0.0004077827788,-0.0006099466459,-0.0002062607711,1.64262161,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,8,perm,2,1.72880106,1.881425965,18324,-0.0002636138028,-0.0004156906444,-0.000112789583,1.811460146,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,8,perm,3,1.881425965,2.00077424,17678,-0.0004124223311,-0.0005929062008,-0.0002355878137,1.941634145,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,8,perm,4,2.00077424,2.100948572,13940,-0.0005651773754,-0.0007569652326,-0.000373375452,2.0498207,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,8,perm,5,2.100948572,2.191721773,10982,-0.0004477358315,-0.0006738589339,-0.0002149906193,2.145352117,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,8,perm,6,2.191721773,2.281683445,8824,-0.0003138489551,-0.0005738263898,-5.235418574e-05,2.235175161,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,8,perm,7,2.281683445,2.384973574,7392,-0.0003611058225,-0.0006379914698,-8.901645725e-05,2.33033995,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,8,perm,8,2.384973574,2.540995932,7062,6.669582691e-05,-0.0002608355799,0.0003896844935,2.454657164,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,8,perm,9,2.540995932,MISSING,5924,-0.0001588597879,-0.000515426322,0.0001939287589,2.71677881,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,8,ringperm,1,1.040473664,1.72880106,19598,-0.0001787262338,-0.0002954591078,-6.328057931e-05,1.619561573,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,8,ringperm,2,1.72880106,1.881425965,22414,-0.0003688039785,-0.0004997353285,-0.000239586962,1.80720847,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,8,ringperm,3,1.881425965,2.00077424,17550,-0.0002781088241,-0.0004282618467,-0.0001295640876,1.940324008,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,8,ringperm,4,2.00077424,2.100948572,12202,-0.0002707177964,-0.0004712202534,-6.391191716e-05,2.048890229,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,8,ringperm,5,2.100948572,2.191721773,8514,-0.0002649986864,-0.0005000912643,-2.837590548e-05,2.144375444,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,8,ringperm,6,2.191721773,2.281683445,6369,-0.0005118091933,-0.0008111761294,-0.0002143799641,2.234164017,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,8,ringperm,7,2.281683445,2.384973574,5012,-0.0004777536409,-0.0008268337873,-0.0001341880074,2.329701397,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,8,ringperm,8,2.384973574,2.540995932,4526,-0.0005115255239,-0.0009204235323,-0.0001018499842,2.452996142,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,8,ringperm,9,2.540995932,MISSING,3815,-0.0004326128197,-0.0008670788375,1.86821252e-05,2.72092501,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,8,dihedral,0,MISSING,1.040473664,20000,-8.586909622e-06,-2.69345176e-05,9.459304516e-06,0.2294563318,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,8,dihedral,1,1.040473664,1.72880106,12459,-0.0002185886769,-0.0004073317929,-3.357024427e-05,1.598404842,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,8,dihedral,2,1.72880106,1.881425965,9890,-0.0003121260053,-0.0005397895085,-7.682249839e-05,1.804779224,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,8,dihedral,3,1.881425965,2.00077424,6851,8.958939818e-06,-0.0002871191542,0.000303630827,1.939469714,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,8,dihedral,4,2.00077424,2.100948572,4823,-0.0002642546839,-0.0006328961251,0.000117275837,2.049949592,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,8,dihedral,5,2.100948572,2.191721773,3908,-0.0003992148209,-0.000841773087,3.871530376e-05,2.145255389,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,8,dihedral,6,2.191721773,2.281683445,3401,-0.0006072296378,-0.001114843163,-0.0001047151153,2.236577389,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_mixup_saga_s2,vit_small,mixup,fresh,8,dihedral,7,2.281683445,2.384973574,3704,7.086318564e-05,-0.0004568669473,0.0006083606253,2.331867531,10000,0,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,e9bc99596db9244061bdef4c2b51a387a3eed7af
