run_id,arch,recipe_actual,variant,scope,split_name,split_sha256,permutations_sha256,condition_id,family,layer,index,n_images,mean_delta_nll,ci_lo,ci_hi,excludes_zero,delta_top1_points,frac_delta_nll_positive,mean_delta_update_norm,median_delta_update_norm,max_abs_logit_diff_vs_native,bit_identical_to_original,bootstrap_resamples,bootstrap_seed,ckpt_sha256,git_sha
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,dihedral3_L7,dihedral,7,3,10000,-0.0001755171657,-0.0004225517787,7.903484283e-05,0,0.04,0.4964,1.681855505,1.66626215,0.2581076622,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,dihedral3_L8,dihedral,8,3,10000,-9.603416733e-06,-0.0002236895852,0.0002028253051,0,0.09,0.4968,1.612254562,1.583255112,0.3466277122,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,dihedral4_L7,dihedral,7,4,10000,-0.0005886346933,-0.000956611666,-0.0002243370587,1,0.02,0.5036,2.274340678,2.259136319,0.3520612717,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,dihedral4_L8,dihedral,8,4,10000,-4.3650149e-05,-0.0003452238201,0.0002586640639,0,0.1,0.4887,2.132096599,2.090075374,0.5046219826,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,dihedral5_L7,dihedral,7,5,10000,-0.0006120877322,-0.0009804170653,-0.0002449296573,1,0.05,0.5018,2.269276897,2.25438416,0.3686382771,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,dihedral5_L8,dihedral,8,5,10000,-4.840294514e-05,-0.0003529503759,0.0002489691972,0,0.11,0.4919,2.13580734,2.093647957,0.499776125,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,dihedral6_L7,dihedral,7,6,10000,-0.0001488375239,-0.0003959471519,0.0001072315868,0,0.03,0.4997,1.680683073,1.66471982,0.2620238066,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,dihedral6_L8,dihedral,8,6,10000,-3.986126371e-06,-0.0002154570182,0.0002073404185,0,0.1,0.4955,1.61692819,1.587476313,0.3339393139,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,dihedral7_L7,dihedral,7,7,10000,-0.0001276306577,-0.0003858501969,0.0001248132959,0,0,0.4972,1.670155451,1.655370772,0.2960383892,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,dihedral7_L8,dihedral,8,7,10000,9.010761566e-05,-0.0001072344996,0.0002881412258,0,0.07,0.5025,1.617195757,1.587857783,0.3326272964,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,mean_L7,mean,7,0,10000,-0.0003700266639,-0.0005797844125,-0.0001559097384,1,0.02,0.4294,1.292674764,1.282595694,0.2050318718,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,mean_L8,mean,8,0,10000,-7.953261212e-06,-0.0001714089526,0.0001510466787,0,0.06,0.503,1.169229169,1.147713721,0.2782711983,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,mean_half_L7,mean_half,7,0,10000,-0.000194957866,-0.0003002096338,-8.754793372e-05,1,0,0.4278,0.6463373903,0.6412977874,0.1040616035,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,mean_half_L8,mean_half,8,0,10000,-1.054370143e-05,-9.253548128e-05,6.887590972e-05,0,0.02,0.5021,0.5846145693,0.5738568604,0.1415913105,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,perm0_L7,perm,7,0,10000,-0.0004088159969,-0.00065612801,-0.0001674523073,1,0.03,0.4415,1.774354267,1.759116352,0.2233958244,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,perm0_L8,perm,8,0,10000,-6.256856341e-05,-0.0002489733056,0.0001203841588,0,0.04,0.499,1.65891923,1.629149079,0.3157114983,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,perm1_L7,perm,7,1,10000,-0.0003436484402,-0.0006053171305,-8.525478831e-05,1,0,0.4421,1.831770862,1.816840827,0.3269109726,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,perm1_L8,perm,8,1,10000,3.83587312e-06,-0.0001879681375,0.0001933259567,0,0.05,0.5027,1.718228784,1.681431234,0.2862033844,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,perm2_L7,perm,7,2,10000,-0.000141323353,-0.0003816171148,9.667825832e-05,0,0.03,0.4563,1.760158092,1.745130599,0.2279233932,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,perm2_L8,perm,8,2,10000,2.303266581e-05,-0.0001527093362,0.000196650549,0,0.05,0.4968,1.591588132,1.560641229,0.2982356548,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,perm3_L7,perm,7,3,10000,-0.0003296219882,-0.0005662847604,-9.171778445e-05,1,0.04,0.434,1.794465567,1.779653311,0.2541450262,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,perm3_L8,perm,8,3,10000,6.38852099e-05,-0.0001202621134,0.0002423740622,0,0.03,0.4991,1.650658671,1.618669212,0.3069036007,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,perm4_L7,perm,7,4,10000,-0.000409383883,-0.0006595550368,-0.0001622366947,1,0.05,0.4408,1.843038819,1.830194712,0.2769031525,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,perm4_L8,perm,8,4,10000,-2.979745083e-05,-0.0002259326054,0.0001642322831,0,0.04,0.4929,1.74112471,1.705036938,0.4217009544,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,perm5_L7,perm,7,5,10000,-0.0002577934654,-0.0005148357498,-6.696499605e-06,1,0.05,0.4475,1.815804146,1.799740613,0.2522759438,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,perm5_L8,perm,8,5,10000,8.869144507e-06,-0.0001818301964,0.0001990549184,0,0.08,0.4998,1.693108456,1.659445286,0.2837970257,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,perm6_L7,perm,7,6,10000,-0.0003877267817,-0.0006202343073,-0.0001498625566,1,0.04,0.4347,1.761248642,1.74639374,0.2803115845,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,perm6_L8,perm,8,6,10000,7.446104567e-05,-0.0001082405505,0.0002541386477,0,0.09,0.506,1.663710695,1.633742392,0.3012216091,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,perm7_L7,perm,7,7,10000,-0.0005296011601,-0.0007945110133,-0.0002651405021,1,0.01,0.4377,1.898267669,1.88244921,0.2628922462,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,perm7_L8,perm,8,7,10000,8.261261508e-06,-0.0001912460984,0.0002055108194,0,0.08,0.5018,1.761461447,1.728308916,0.4067564011,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,perm8_L7,perm,7,8,10000,-0.0002965545412,-0.0005496785878,-4.04501854e-05,1,0.02,0.4437,1.847953053,1.833121061,0.2835597992,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,perm8_L8,perm,8,8,10000,-5.751254093e-05,-0.0002476573485,0.0001286697036,0,0.04,0.5004,1.701139614,1.666526914,0.3448753357,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,perm9_L7,perm,7,9,10000,-0.0003311750922,-0.0005716408387,-8.603296568e-05,1,0,0.4499,1.800910466,1.786437571,0.2529463768,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,perm9_L8,perm,8,9,10000,-9.100918118e-05,-0.000270805338,8.386890326e-05,0,0,0.4938,1.653499525,1.62187928,0.3910503387,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,ringperm0_L7,ringperm,7,0,10000,-0.0003034315681,-0.0005232176797,-7.630913273e-05,1,0.04,0.4731,1.716021537,1.701873481,0.2514953613,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,ringperm0_L8,ringperm,8,0,10000,5.468590371e-06,-0.0001804382848,0.0001909742682,0,0.08,0.4939,1.64566734,1.613356709,0.4162163734,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,ringperm1_L7,ringperm,7,1,10000,-0.0003316520916,-0.0005759736957,-8.878968985e-05,1,0.03,0.4724,1.871773509,1.856150866,0.2314004898,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,ringperm1_L8,ringperm,8,1,10000,-6.162665859e-05,-0.0002488469804,0.0001252986244,0,0.05,0.4993,1.715290284,1.683142006,0.4322621822,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,ringperm2_L7,ringperm,7,2,10000,-0.0002654728012,-0.0004872101977,-4.208970849e-05,1,0,0.4766,1.730625397,1.714977086,0.2418632507,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,ringperm2_L8,ringperm,8,2,10000,-4.207408819e-05,-0.0002198297939,0.000134343784,0,0.06,0.5024,1.610104663,1.581500709,0.3781042099,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,ringperm3_L7,ringperm,7,3,10000,-0.0003208146539,-0.000567709844,-6.837520651e-05,1,0.04,0.4771,1.862184612,1.84852916,0.2823815346,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,ringperm3_L8,ringperm,8,3,10000,-8.174385615e-05,-0.0002833741423,0.0001164777374,0,0.06,0.4903,1.716487369,1.684926569,0.3869774342,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,ringperm4_L7,ringperm,7,4,10000,-0.00021691081,-0.0004402593208,1.382786068e-06,0,0.04,0.4823,1.741491586,1.725217819,0.2618966103,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,ringperm4_L8,ringperm,8,4,10000,-7.189125493e-05,-0.0002472739299,0.000100911888,0,0.05,0.4979,1.592701005,1.563817024,0.2546880245,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,ringperm5_L7,ringperm,7,5,10000,-0.0003484630657,-0.0005521452883,-0.0001495411381,1,-0.03,0.4766,1.672229429,1.658494771,0.2559702396,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,ringperm5_L8,ringperm,8,5,10000,-2.353746369e-05,-0.0001764421199,0.0001307209413,0,0.06,0.4943,1.536379283,1.509274542,0.2626265287,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,ringperm6_L7,ringperm,7,6,10000,-0.000366600899,-0.0005889803462,-0.0001410761528,1,0.03,0.4801,1.745880655,1.732972562,0.2265571356,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,ringperm6_L8,ringperm,8,6,10000,-7.421589475e-05,-0.0002495239996,0.0001017275037,0,0.06,0.4901,1.640166662,1.607875288,0.3930606842,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,ringperm7_L7,ringperm,7,7,10000,-0.0002957323223,-0.0005135429301,-7.679136462e-05,1,0.01,0.4837,1.725684906,1.71204114,0.286144495,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,ringperm7_L8,ringperm,8,7,10000,-8.54788769e-05,-0.0002559635491,8.424942718e-05,0,0.04,0.4887,1.61954822,1.590658426,0.2790770531,0,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,e9bc99596db9244061bdef4c2b51a387a3eed7af
