epoch,lr,train_loss,val_top1_full,val_top5_full,val_loss,img_per_sec,wall_time
263,3.608e-05,1.5247,72.532,89.546,1.3912,7953.9,161.1
264,3.418e-05,1.5182,72.778,89.752,1.3803,8007.3,160.0
265,3.233e-05,1.5201,72.938,89.872,1.3661,7991.6,160.3
266,3.053e-05,1.5166,72.876,89.74,1.3787,8008.3,160.0
267,2.879e-05,1.5128,73.058,89.776,1.3703,7992.4,160.3
268,2.709e-05,1.5135,72.966,89.822,1.3709,7990.8,160.3
269,2.545e-05,1.5051,72.948,89.654,1.3855,7996.3,160.2
270,2.386e-05,1.5011,72.914,89.796,1.3845,7993.1,160.3
271,2.232e-05,1.4999,72.902,89.808,1.3826,7970.7,160.7
272,2.083e-05,1.4957,72.834,89.718,1.3946,8007.7,160.0
273,1.94e-05,1.4975,73.072,89.822,1.3798,8000.7,160.1
274,1.802e-05,1.491,72.91,89.738,1.3853,8012.3,159.9
275,1.669e-05,1.4903,73.088,89.904,1.3752,8008.7,160.0
276,1.542e-05,1.4892,73.042,89.74,1.3827,8004.9,160.0
277,1.42e-05,1.4887,73.13,89.802,1.3912,8040.4,159.3
278,1.303e-05,1.481,73.046,89.898,1.3829,8009.2,159.9
279,1.192e-05,1.4864,73.134,89.868,1.3835,8012.7,159.9
280,1.086e-05,1.4811,73.062,89.772,1.3949,7992.3,160.3
281,9.85e-06,1.4811,73.046,89.79,1.3891,7999.4,160.1
282,8.9e-06,1.4777,73.124,89.786,1.3877,7977.1,160.6
283,8e-06,1.4783,73.148,89.866,1.3877,8005.6,160.0
284,7.15e-06,1.4748,73.176,89.794,1.3877,7991.8,160.3
285,6.36e-06,1.4773,73.084,89.788,1.3906,8031.4,159.5
286,5.62e-06,1.4772,73.132,89.77,1.395,8022.5,159.7
287,4.94e-06,1.4727,73.04,89.766,1.3934,7992.5,160.3
288,4.31e-06,1.4711,73.126,89.854,1.3874,8022.7,159.7
289,3.74e-06,1.474,73.164,89.718,1.3994,8038.1,159.4
290,3.22e-06,1.4707,73.166,89.8,1.3963,8047.6,159.2
291,2.75e-06,1.4663,73.128,89.708,1.3998,8002.7,160.1
292,2.34e-06,1.4696,73.19,89.812,1.3931,7986.9,160.4
293,1.99e-06,1.4659,73.114,89.786,1.3945,7996.4,160.2
294,1.68e-06,1.4689,73.126,89.744,1.4006,8026.3,159.6
295,1.44e-06,1.4656,73.202,89.782,1.3975,8017.6,159.8
296,1.25e-06,1.4658,73.16,89.792,1.3964,7988.4,160.4
297,1.11e-06,1.4666,73.142,89.812,1.3993,8015.5,159.8
298,1.03e-06,1.4642,73.202,89.804,1.3968,8007.5,160.0
299,1e-06,1.4658,73.188,89.778,1.3977,8025.5,159.6
