epoch,lr,train_loss,val_top1_full,val_top5_full,val_loss,img_per_sec,wall_time
271,2.232e-05,1.5098,73.334,89.858,1.3371,7925.1,161.6
272,2.083e-05,1.5046,73.394,89.85,1.3511,7926.6,161.6
273,1.94e-05,1.5075,73.364,89.94,1.34,7930.4,161.5
274,1.802e-05,1.5025,73.366,89.732,1.3559,7926.5,161.6
275,1.669e-05,1.4991,73.358,89.688,1.363,7913.6,161.9
276,1.542e-05,1.5043,73.328,89.75,1.3555,7921.7,161.7
277,1.42e-05,1.4965,73.342,89.658,1.3671,7939.5,161.3
278,1.303e-05,1.4916,73.438,89.824,1.353,7899.7,162.2
279,1.192e-05,1.4934,73.516,89.794,1.3536,7905.9,162.0
280,1.086e-05,1.4924,73.504,89.86,1.3526,7929.3,161.6
281,9.85e-06,1.4878,73.49,89.79,1.3615,7929.2,161.6
282,8.9e-06,1.4863,73.422,89.894,1.3561,7917.7,161.8
283,8e-06,1.4834,73.486,89.934,1.3525,7912.9,161.9
284,7.15e-06,1.4876,73.432,89.82,1.3625,7929.8,161.5
285,6.36e-06,1.4864,73.402,89.806,1.3587,7922.6,161.7
286,5.62e-06,1.4834,73.46,89.806,1.3592,7902.2,162.1
287,4.94e-06,1.4807,73.484,89.88,1.3595,7924.6,161.7
288,4.31e-06,1.4822,73.384,89.824,1.3593,7926.9,161.6
289,3.74e-06,1.4795,73.436,89.842,1.361,7890.6,162.3
290,3.22e-06,1.4795,73.406,89.892,1.361,7939.2,161.4
291,2.75e-06,1.4744,73.482,89.822,1.3655,7928.6,161.6
292,2.34e-06,1.4781,73.522,89.926,1.3627,7923.8,161.7
293,1.99e-06,1.476,73.508,89.892,1.3627,7929.2,161.6
294,1.68e-06,1.4767,73.462,89.814,1.364,7923.0,161.7
295,1.44e-06,1.4764,73.49,89.85,1.3657,7936.7,161.4
296,1.25e-06,1.4741,73.486,89.844,1.3639,7923.4,161.7
297,1.11e-06,1.4756,73.484,89.86,1.3638,7936.9,161.4
298,1.03e-06,1.4738,73.504,89.85,1.3633,7931.2,161.5
299,1e-06,1.4753,73.52,89.864,1.3633,7929.3,161.6
