recipe,epoch,iter,layer,grad_phi_norm
mixup,4,300,9,5.687314114766195e-06
mixup,4,300,10,3.917481990356464e-06
mixup,4,300,11,0.0
mixup,4,400,0,0.0007035058806650341
mixup,4,400,1,0.0006761593394912779
mixup,4,400,2,0.00035850354470312595
mixup,4,400,3,0.0002003199770115316
mixup,4,400,4,0.00019019312458112836
mixup,4,400,5,9.250491712009534e-05
mixup,4,400,6,6.31963339401409e-05
mixup,4,400,7,3.2168347388505936e-05
mixup,4,400,8,1.7823178495746106e-05
mixup,4,400,9,8.966522727860138e-06
mixup,4,400,10,6.7565815697889775e-06
mixup,4,400,11,0.0
mixup,4,500,0,0.0007701422437094152
mixup,4,500,1,0.0007363749318756163
mixup,4,500,2,0.00034811842488124967
mixup,4,500,3,0.00022581082885153592
mixup,4,500,4,0.000198389810975641
mixup,4,500,5,9.62347985478118e-05
mixup,4,500,6,6.61259182379581e-05
mixup,4,500,7,3.289227606728673e-05
mixup,4,500,8,1.660011002968531e-05
mixup,4,500,9,9.00885606824886e-06
mixup,4,500,10,5.862818397872616e-06
mixup,4,500,11,0.0
mixup,4,600,0,0.0005854824557900429
mixup,4,600,1,0.0006573403370566666
mixup,4,600,2,0.00029593840008601546
mixup,4,600,3,0.00017616647528484464
mixup,4,600,4,0.0001421608467353508
mixup,4,600,5,8.169169450411573e-05
mixup,4,600,6,5.183809480513446e-05
mixup,4,600,7,2.783004856610205e-05
mixup,4,600,8,1.5648874978069216e-05
mixup,4,600,9,7.079979695845395e-06
mixup,4,600,10,4.985118266631616e-06
mixup,4,600,11,0.0
mixup,4,700,0,0.0006607372779399157
mixup,4,700,1,0.0006693770992569625
mixup,4,700,2,0.00035545494756661355
mixup,4,700,3,0.00024353453773073852
mixup,4,700,4,0.00021987965737935156
mixup,4,700,5,9.32506809476763e-05
mixup,4,700,6,6.683351239189506e-05
mixup,4,700,7,3.8455349567811936e-05
mixup,4,700,8,1.9233517377870157e-05
mixup,4,700,9,1.0849552381841931e-05
mixup,4,700,10,7.410728812828893e-06
mixup,4,700,11,0.0
mixup,4,800,0,0.0004869874392170459
mixup,4,800,1,0.0005335703608579934
mixup,4,800,2,0.0002802955568768084
mixup,4,800,3,0.00017947531887330115
mixup,4,800,4,0.00015057482232805341
mixup,4,800,5,8.099495607893914e-05
mixup,4,800,6,5.4331798310158774e-05
mixup,4,800,7,3.098445449722931e-05
mixup,4,800,8,1.5098138646862935e-05
mixup,4,800,9,7.743939022475388e-06
mixup,4,800,10,4.7766052375664e-06
mixup,4,800,11,0.0
mixup,4,900,0,0.0005460117827169597
mixup,4,900,1,0.0006008648779243231
mixup,4,900,2,0.00032347626984119415
mixup,4,900,3,0.00018202202045358717
mixup,4,900,4,0.00016762979794293642
mixup,4,900,5,8.445380080956966e-05
mixup,4,900,6,5.4841064411448315e-05
mixup,4,900,7,3.18507372867316e-05
mixup,4,900,8,1.8102691683452576e-05
mixup,4,900,9,9.816658348427154e-06
mixup,4,900,10,6.571134690602776e-06
mixup,4,900,11,0.0
mixup,4,1000,0,0.0006382365827448666
mixup,4,1000,1,0.0006844309973530471
mixup,4,1000,2,0.00036550353979691863
mixup,4,1000,3,0.0001928982965182513
mixup,4,1000,4,0.0001874728041002527
mixup,4,1000,5,0.00010775447299238294
mixup,4,1000,6,7.4494477303233e-05
mixup,4,1000,7,4.3922002078033984e-05
mixup,4,1000,8,2.6169505872530863e-05
mixup,4,1000,9,1.3509127711586189e-05
mixup,4,1000,10,1.0372760698373895e-05
mixup,4,1000,11,0.0
mixup,4,1100,0,0.0005825214320793748
mixup,4,1100,1,0.0006507521029561758
mixup,4,1100,2,0.0003092107072006911
mixup,4,1100,3,0.00018133694538846612
mixup,4,1100,4,0.0001678394473856315
mixup,4,1100,5,9.707151912152767e-05
mixup,4,1100,6,6.453902460634708e-05
mixup,4,1100,7,3.477340578683652e-05
mixup,4,1100,8,2.0271660105208866e-05
mixup,4,1100,9,1.0860779184440617e-05
mixup,4,1100,10,7.2433435889252e-06
mixup,4,1100,11,0.0
mixup,4,1200,0,0.0008446354186162353
mixup,4,1200,1,0.0010091998847201467
mixup,4,1200,2,0.00045788323041051626
mixup,4,1200,3,0.00029370057745836675
mixup,4,1200,4,0.0002493616775609553
mixup,4,1200,5,0.00014942459529265761
mixup,4,1200,6,0.00010082100197905675
mixup,4,1200,7,6.020132059347816e-05
mixup,4,1200,8,3.473662945907563e-05
mixup,4,1200,9,1.9464931028778665e-05
mixup,4,1200,10,1.2160865480836947e-05
mixup,4,1200,11,0.0
mixup,5,0,0,0.0008577966364100575
mixup,5,0,1,0.0009578955941833556
mixup,5,0,2,0.00043537761666812
mixup,5,0,3,0.00027164441416971385
mixup,5,0,4,0.000249017117312178
mixup,5,0,5,0.00014636595733463764
mixup,5,0,6,0.00010211103654000908
mixup,5,0,7,6.325220601866022e-05
mixup,5,0,8,3.373036452103406e-05
mixup,5,0,9,2.15105992538156e-05
mixup,5,0,10,1.2836373571190052e-05
mixup,5,0,11,0.0
mixup,5,100,0,0.0006780048715882003
mixup,5,100,1,0.0008483839919790626
mixup,5,100,2,0.00035405822563916445
mixup,5,100,3,0.00022760219871997833
mixup,5,100,4,0.00018851323693525046
mixup,5,100,5,0.0001269378262804821
mixup,5,100,6,8.954299846664071e-05
mixup,5,100,7,5.3127991122892126e-05
mixup,5,100,8,3.212039518984966e-05
mixup,5,100,9,1.776293538569007e-05
mixup,5,100,10,1.1081069715146441e-05
mixup,5,100,11,0.0
mixup,5,200,0,0.0009445617906749249
mixup,5,200,1,0.001107842312194407
mixup,5,200,2,0.0005141317378729582
mixup,5,200,3,0.0003102112386841327
mixup,5,200,4,0.00029271989478729665
mixup,5,200,5,0.00018198363250121474
mixup,5,200,6,0.0001327820646110922
mixup,5,200,7,7.75740118115209e-05
mixup,5,200,8,5.0452628784114495e-05
mixup,5,200,9,2.7778325602412224e-05
mixup,5,200,10,1.6986130503937602e-05
mixup,5,200,11,0.0
mixup,5,300,0,0.0009501908207312226
mixup,5,300,1,0.0012436711695045233
mixup,5,300,2,0.0005047377781011164
mixup,5,300,3,0.0002911318151745945
mixup,5,300,4,0.00028240057872608304
mixup,5,300,5,0.00015824049478396773
mixup,5,300,6,0.00011927438026759773
mixup,5,300,7,7.132567407097667e-05
mixup,5,300,8,4.3263837142148986e-05
mixup,5,300,9,2.1573823687504046e-05
mixup,5,300,10,1.5070878362166695e-05
mixup,5,300,11,0.0
mixup,5,400,0,0.0008913587080314755
mixup,5,400,1,0.001063672243617475
mixup,5,400,2,0.00045468402095139027
mixup,5,400,3,0.0003069817030336708
mixup,5,400,4,0.0002560676075518131
mixup,5,400,5,0.0001704050664557144
mixup,5,400,6,0.00012482488818932325
mixup,5,400,7,6.952613330213353e-05
mixup,5,400,8,3.917053254554048e-05
mixup,5,400,9,2.3523596610175446e-05
mixup,5,400,10,1.3537221093429253e-05
mixup,5,400,11,0.0
mixup,5,500,0,0.0012419376289471984
mixup,5,500,1,0.0013436884619295597
mixup,5,500,2,0.0006219817441888154
mixup,5,500,3,0.00040634392644278705
mixup,5,500,4,0.0003540754260029644
mixup,5,500,5,0.00021029359777458012
mixup,5,500,6,0.00015273220196831971
mixup,5,500,7,9.293512994190678e-05
mixup,5,500,8,5.7567202020436525e-05
mixup,5,500,9,3.227403431083076e-05
mixup,5,500,10,2.160880103474483e-05
mixup,5,500,11,0.0
mixup,5,600,0,0.0013128878781571984
mixup,5,600,1,0.0013415010180324316
mixup,5,600,2,0.0007294994429685175
mixup,5,600,3,0.00042433387716300786
mixup,5,600,4,0.00042027904419228435
mixup,5,600,5,0.0002375038166064769
mixup,5,600,6,0.00015867935144342482
mixup,5,600,7,9.511135431239381e-05
mixup,5,600,8,5.9382222389103845e-05
mixup,5,600,9,3.251477755839005e-05
mixup,5,600,10,1.997792969632428e-05
mixup,5,600,11,0.0
mixup,5,700,0,0.0011007526190951467
mixup,5,700,1,0.0012965499190613627
mixup,5,700,2,0.0006371762719936669
mixup,5,700,3,0.00037604596582241356
mixup,5,700,4,0.0003243247920181602
mixup,5,700,5,0.00021250081772450358
mixup,5,700,6,0.00015386496670544147
mixup,5,700,7,9.00929153431207e-05
mixup,5,700,8,5.429713928606361e-05
mixup,5,700,9,3.117345113423653e-05
mixup,5,700,10,2.0222931198077276e-05
mixup,5,700,11,0.0
mixup,5,800,0,0.0009603219223208725
mixup,5,800,1,0.0010205787839367986
mixup,5,800,2,0.0005584928439930081
mixup,5,800,3,0.0003226138069294393
mixup,5,800,4,0.0003278514777775854
mixup,5,800,5,0.00020143447909504175
mixup,5,800,6,0.00014297408051788807
mixup,5,800,7,9.056986164068803e-05
mixup,5,800,8,5.965713717159815e-05
mixup,5,800,9,3.146473318338394e-05
mixup,5,800,10,2.1230172933428548e-05
mixup,5,800,11,0.0
mixup,5,900,0,0.0009151900885626674
mixup,5,900,1,0.0011852196184918284
mixup,5,900,2,0.0005741624045185745
mixup,5,900,3,0.0003526149957906455
mixup,5,900,4,0.00030095127294771373
mixup,5,900,5,0.0001853040448622778
mixup,5,900,6,0.000137183305923827
mixup,5,900,7,8.46555340103805e-05
mixup,5,900,8,5.3505300456890836e-05
mixup,5,900,9,3.132595884380862e-05
mixup,5,900,10,1.784403320925776e-05
mixup,5,900,11,0.0
mixup,5,1000,0,0.0012873508967459202
mixup,5,1000,1,0.0015370134497061372
mixup,5,1000,2,0.0007926421822048724
mixup,5,1000,3,0.00046882129390724003
mixup,5,1000,4,0.0004668600740842521
mixup,5,1000,5,0.000305697089061141
mixup,5,1000,6,0.00020040346134919673
mixup,5,1000,7,0.0001311043743044138
mixup,5,1000,8,7.841539627406746e-05
mixup,5,1000,9,4.679587800637819e-05
mixup,5,1000,10,2.9847764380974695e-05
mixup,5,1000,11,0.0
mixup,5,1100,0,0.0011102826101705432
mixup,5,1100,1,0.001263595069758594
mixup,5,1100,2,0.0006718235090374947
mixup,5,1100,3,0.00038049163413234055
mixup,5,1100,4,0.0003505683271214366
mixup,5,1100,5,0.0002133950765710324
mixup,5,1100,6,0.0001799036399461329
mixup,5,1100,7,0.00011120715498691425
mixup,5,1100,8,6.310660683084279e-05
mixup,5,1100,9,3.650600046967156e-05
mixup,5,1100,10,2.054168544418644e-05
mixup,5,1100,11,0.0
mixup,5,1200,0,0.0012137660523876548
mixup,5,1200,1,0.0013309121131896973
mixup,5,1200,2,0.0006961515755392611
mixup,5,1200,3,0.00040250367601402104
mixup,5,1200,4,0.00039869456668384373
mixup,5,1200,5,0.0002549974014982581
mixup,5,1200,6,0.0001828419481171295
mixup,5,1200,7,0.0001047905461746268
mixup,5,1200,8,6.613359437324107e-05
mixup,5,1200,9,3.866582119371742e-05
mixup,5,1200,10,2.6367100872448646e-05
mixup,5,1200,11,0.0
mixup,6,0,0,0.0010352799436077476
mixup,6,0,1,0.0012456036638468504
mixup,6,0,2,0.0006135677685961127
mixup,6,0,3,0.0003871354565490037
mixup,6,0,4,0.0003529032110236585
mixup,6,0,5,0.00021519616711884737
mixup,6,0,6,0.00016073875303845853
mixup,6,0,7,0.00010216025111731142
mixup,6,0,8,6.324677815428004e-05
mixup,6,0,9,3.7537916796281934e-05
mixup,6,0,10,2.3546495867776684e-05
mixup,6,0,11,0.0
mixup,6,100,0,0.000952226750086993
mixup,6,100,1,0.0010916601167991757
mixup,6,100,2,0.0005694255814887583
mixup,6,100,3,0.0003247650747653097
mixup,6,100,4,0.00035430985735729337
mixup,6,100,5,0.00019765070464927703
mixup,6,100,6,0.00015107792569324374
mixup,6,100,7,8.274341962533072e-05
mixup,6,100,8,5.165158654563129e-05
mixup,6,100,9,3.409400596865453e-05
mixup,6,100,10,1.8121078028343618e-05
mixup,6,100,11,0.0
mixup,6,200,0,0.0014902424300089478
mixup,6,200,1,0.0018609310500323772
mixup,6,200,2,0.0008389390422962606
mixup,6,200,3,0.0005083270370960236
mixup,6,200,4,0.0005479643004946411
mixup,6,200,5,0.0003350135521031916
mixup,6,200,6,0.00023986055748537183
mixup,6,200,7,0.00013799674343317747
mixup,6,200,8,9.31766553549096e-05
mixup,6,200,9,4.999585871701129e-05
mixup,6,200,10,3.2417163311038166e-05
mixup,6,200,11,0.0
mixup,6,300,0,0.0009470036602579057
mixup,6,300,1,0.0012843982549384236
mixup,6,300,2,0.0006559961475431919
mixup,6,300,3,0.0003350328770466149
mixup,6,300,4,0.0004384086059872061
mixup,6,300,5,0.00023762340424582362
mixup,6,300,6,0.00018870324129238725
mixup,6,300,7,9.94993606582284e-05
mixup,6,300,8,6.421866419259459e-05
mixup,6,300,9,3.764083157875575e-05
mixup,6,300,10,2.280427361256443e-05
mixup,6,300,11,0.0
mixup,6,400,0,0.000847530085593462
mixup,6,400,1,0.0010705979075282812
mixup,6,400,2,0.0005020673270337284
mixup,6,400,3,0.0002835408376995474
mixup,6,400,4,0.0003459164872765541
mixup,6,400,5,0.00017965197912417352
mixup,6,400,6,0.00012885704927612096
mixup,6,400,7,7.764776091789827e-05
mixup,6,400,8,5.3850999393034726e-05
mixup,6,400,9,3.1849005608819425e-05
mixup,6,400,10,1.821423211367801e-05
mixup,6,400,11,0.0
mixup,6,500,0,0.0011491032782942057
mixup,6,500,1,0.0015581755433231592
mixup,6,500,2,0.0008839477668516338
mixup,6,500,3,0.0004361094324849546
mixup,6,500,4,0.0005677624722011387
mixup,6,500,5,0.0002908218011725694
mixup,6,500,6,0.00023852377489674836
mixup,6,500,7,0.00014474074123427272
mixup,6,500,8,8.75041660037823e-05
mixup,6,500,9,5.032343324273825e-05
mixup,6,500,10,3.404775634407997e-05
mixup,6,500,11,0.0
mixup,6,600,0,0.0013483435614034534
mixup,6,600,1,0.0015880276914685965
mixup,6,600,2,0.0009137339657172561
mixup,6,600,3,0.00046395990648306906
mixup,6,600,4,0.0006078363512642682
mixup,6,600,5,0.00033494154922664165
mixup,6,600,6,0.0002286976232426241
mixup,6,600,7,0.0001400466135237366
mixup,6,600,8,9.669103019405156e-05
mixup,6,600,9,5.5500815506093204e-05
mixup,6,600,10,3.185169043717906e-05
mixup,6,600,11,0.0
mixup,6,700,0,0.0011319835903123021
mixup,6,700,1,0.0015724721597507596
mixup,6,700,2,0.0009469894575886428
mixup,6,700,3,0.00048733322182670236
mixup,6,700,4,0.0006799708353355527
mixup,6,700,5,0.000375559669919312
mixup,6,700,6,0.00022461253684014082
mixup,6,700,7,0.00013721220602747053
mixup,6,700,8,9.209255949826911e-05
mixup,6,700,9,5.5776850786060095e-05
mixup,6,700,10,3.468797876848839e-05
mixup,6,700,11,0.0
mixup,6,800,0,0.001244017155840993
mixup,6,800,1,0.001674993080087006
mixup,6,800,2,0.0009298285003751516
mixup,6,800,3,0.0005079637630842626
mixup,6,800,4,0.0006386070162989199
mixup,6,800,5,0.0003547582309693098
mixup,6,800,6,0.00024736218620091677
mixup,6,800,7,0.00014730944531038404
mixup,6,800,8,0.00010238953109364957
mixup,6,800,9,6.00611419940833e-05
mixup,6,800,10,3.398292028577998e-05
mixup,6,800,11,0.0
mixup,6,900,0,0.0009745753486640751
mixup,6,900,1,0.0013462209608405828
mixup,6,900,2,0.0007019391050562263
mixup,6,900,3,0.00039651128463447094
mixup,6,900,4,0.0006953300908207893
mixup,6,900,5,0.00033221993362531066
mixup,6,900,6,0.00023071705072652549
mixup,6,900,7,0.00012053340469719842
mixup,6,900,8,7.974157051648945e-05
mixup,6,900,9,4.890889977104962e-05
mixup,6,900,10,2.59423723036889e-05
mixup,6,900,11,0.0
mixup,6,1000,0,0.0011764512164518237
mixup,6,1000,1,0.001565766055136919
mixup,6,1000,2,0.0010272639337927103
mixup,6,1000,3,0.0004762686730828136
mixup,6,1000,4,0.0008260440663434565
mixup,6,1000,5,0.0003921166353393346
mixup,6,1000,6,0.0002567098708823323
mixup,6,1000,7,0.00013859612226951867
mixup,6,1000,8,0.00010389236558694392
mixup,6,1000,9,5.938046524534002e-05
mixup,6,1000,10,3.2566560548730195e-05
mixup,6,1000,11,0.0
mixup,6,1100,0,0.0014392936136573553
mixup,6,1100,1,0.0018367802258580923
mixup,6,1100,2,0.0010474640876054764
mixup,6,1100,3,0.0004993053735233843
mixup,6,1100,4,0.000931067334022373
mixup,6,1100,5,0.0004080101498402655
mixup,6,1100,6,0.0002815294428728521
mixup,6,1100,7,0.0001518941717222333
mixup,6,1100,8,0.00011529705807333812
mixup,6,1100,9,7.142835966078565e-05
mixup,6,1100,10,3.896651469403878e-05
mixup,6,1100,11,0.0
mixup,6,1200,0,0.0013723579468205571
mixup,6,1200,1,0.001771721406839788
mixup,6,1200,2,0.0010870975675061345
mixup,6,1200,3,0.0005061400588601828
mixup,6,1200,4,0.0010224891593679786
mixup,6,1200,5,0.0004896540776826441
mixup,6,1200,6,0.0003215867036487907
mixup,6,1200,7,0.00016863731434568763
mixup,6,1200,8,0.00012511825480032712
mixup,6,1200,9,7.238859689095989e-05
mixup,6,1200,10,4.3460378947202116e-05
mixup,6,1200,11,0.0
mixup,7,0,0,0.0010699176928028464
mixup,7,0,1,0.0014168588677421212
mixup,7,0,2,0.0008264986681751907
mixup,7,0,3,0.0004153856716584414
mixup,7,0,4,0.0007945707766339183
mixup,7,0,5,0.00038123008562251925
mixup,7,0,6,0.0002578681451268494
mixup,7,0,7,0.00012736229109577835
mixup,7,0,8,9.305221465183422e-05
mixup,7,0,9,5.956519453320652e-05
mixup,7,0,10,3.304898928035982e-05
mixup,7,0,11,0.0
mixup,7,100,0,0.0013770960504189134
mixup,7,100,1,0.0017580024432390928
mixup,7,100,2,0.0012825155863538384
mixup,7,100,3,0.0005542036378756166
mixup,7,100,4,0.0010302391601726413
mixup,7,100,5,0.0004533364262897521
mixup,7,100,6,0.00032902363454923034
mixup,7,100,7,0.00016708298062440008
mixup,7,100,8,0.00011944289144594222
mixup,7,100,9,7.097385969245806e-05
mixup,7,100,10,4.0924780478235334e-05
mixup,7,100,11,0.0
mixup,7,200,0,0.0014197714626789093
mixup,7,200,1,0.001755990320816636
mixup,7,200,2,0.0010517742484807968
mixup,7,200,3,0.0005569188506342471
mixup,7,200,4,0.0010836974252015352
mixup,7,200,5,0.0004920180072076619
mixup,7,200,6,0.000345117092365399
mixup,7,200,7,0.00018290751904714853
mixup,7,200,8,0.0001255826064152643
mixup,7,200,9,8.116439857985824e-05
mixup,7,200,10,4.7222212742781267e-05
mixup,7,200,11,0.0
mixup,7,300,0,0.0013025067746639252
mixup,7,300,1,0.0017382437363266945
mixup,7,300,2,0.0013792125973850489
mixup,7,300,3,0.0005621989839710295
mixup,7,300,4,0.001309413812123239
mixup,7,300,5,0.0004685645690187812
mixup,7,300,6,0.0003616976027842611
mixup,7,300,7,0.00017163963639177382
mixup,7,300,8,0.00011824951798189431
mixup,7,300,9,7.525570981670171e-05
mixup,7,300,10,4.353202893980779e-05
mixup,7,300,11,0.0
mixup,7,400,0,0.0014920359244570136
mixup,7,400,1,0.0018678363412618637
mixup,7,400,2,0.0012117117876186967
mixup,7,400,3,0.0006479310104623437
mixup,7,400,4,0.0013091814471408725
mixup,7,400,5,0.0005329751293174922
mixup,7,400,6,0.0003714704653248191
mixup,7,400,7,0.00019550355500541627
mixup,7,400,8,0.00012952911492902786
mixup,7,400,9,7.853358692955226e-05
mixup,7,400,10,4.7279831051127985e-05
mixup,7,400,11,0.0
mixup,7,500,0,0.0014602415030822158
mixup,7,500,1,0.002069159410893917
mixup,7,500,2,0.001405529212206602
mixup,7,500,3,0.0006004479946568608
mixup,7,500,4,0.001270441454835236
mixup,7,500,5,0.0005308584659360349
mixup,7,500,6,0.00038463203236460686
mixup,7,500,7,0.00018852851644624025
mixup,7,500,8,0.0001251299399882555
mixup,7,500,9,8.635240374132991e-05
mixup,7,500,10,4.6890174417058006e-05
mixup,7,500,11,0.0
mixup,7,600,0,0.0011085931910201907
mixup,7,600,1,0.0014386916300281882
mixup,7,600,2,0.0009472006349824369
mixup,7,600,3,0.00046801025746390224
mixup,7,600,4,0.0011292818235233426
mixup,7,600,5,0.00041603887802921236
mixup,7,600,6,0.00033909204648807645
mixup,7,600,7,0.0001481310900999233
mixup,7,600,8,0.00010844341886695474
mixup,7,600,9,5.971180144115351e-05
mixup,7,600,10,3.331943298690021e-05
mixup,7,600,11,0.0
mixup,7,700,0,0.0015735289780423045
mixup,7,700,1,0.0017706486396491528
mixup,7,700,2,0.001225230866111815
mixup,7,700,3,0.0005800150102004409
mixup,7,700,4,0.0013662859564647079
mixup,7,700,5,0.000572627002838999
mixup,7,700,6,0.0003964250790886581
mixup,7,700,7,0.00023132128990255296
mixup,7,700,8,0.0001537567441118881
mixup,7,700,9,8.024647831916809e-05
mixup,7,700,10,5.151343430043198e-05
mixup,7,700,11,0.0
mixup,7,800,0,0.0015496938722208142
mixup,7,800,1,0.0019481469644233584
mixup,7,800,2,0.0012913680402562022
mixup,7,800,3,0.0006480396259576082
mixup,7,800,4,0.0013894413132220507
mixup,7,800,5,0.0005743014626204967
mixup,7,800,6,0.0004150909371674061
mixup,7,800,7,0.00020133148063905537
mixup,7,800,8,0.00015128713857848197
mixup,7,800,9,8.679830352775753e-05
mixup,7,800,10,5.170191070646979e-05
mixup,7,800,11,0.0
mixup,7,900,0,0.0012815925292670727
mixup,7,900,1,0.0016082593938335776
mixup,7,900,2,0.0010432369308546185
mixup,7,900,3,0.000519085384439677
mixup,7,900,4,0.001121773850172758
mixup,7,900,5,0.0004990828456357121
mixup,7,900,6,0.0003462305758148432
mixup,7,900,7,0.0001521631929790601
mixup,7,900,8,0.00011695507419062778
mixup,7,900,9,7.380016177194193e-05
mixup,7,900,10,4.26078840973787e-05
mixup,7,900,11,0.0
mixup,7,1000,0,0.0014348626136779785
mixup,7,1000,1,0.0018822638085111976
mixup,7,1000,2,0.0011801423970609903
mixup,7,1000,3,0.0006021126173436642
mixup,7,1000,4,0.0014364714734256268
mixup,7,1000,5,0.0005560973077081144
mixup,7,1000,6,0.00041614382644183934
mixup,7,1000,7,0.00020044116536155343
mixup,7,1000,8,0.0001449549599783495
mixup,7,1000,9,8.427455031778663e-05
mixup,7,1000,10,5.307781248120591e-05
mixup,7,1000,11,0.0
mixup,7,1100,0,0.001136709121055901
mixup,7,1100,1,0.0014115951489657164
mixup,7,1100,2,0.0009892454836517572
mixup,7,1100,3,0.0004358862934168428
mixup,7,1100,4,0.0011800919892266393
mixup,7,1100,5,0.00047981442185118794
mixup,7,1100,6,0.00032338500022888184
mixup,7,1100,7,0.0001363964838674292
mixup,7,1100,8,0.00011211269156774506
mixup,7,1100,9,6.157781172078103e-05
mixup,7,1100,10,3.831292997347191e-05
mixup,7,1100,11,0.0
mixup,7,1200,0,0.0016727132024243474
mixup,7,1200,1,0.001872206456027925
mixup,7,1200,2,0.0016609119484201074
mixup,7,1200,3,0.0006981286569498479
mixup,7,1200,4,0.0018211834831163287
mixup,7,1200,5,0.0007010265253484249
mixup,7,1200,6,0.000514634361024946
mixup,7,1200,7,0.00023459845397155732
mixup,7,1200,8,0.00016569512081332505
mixup,7,1200,9,9.725860581966117e-05
mixup,7,1200,10,6.563232454936951e-05
mixup,7,1200,11,0.0
mixup,8,0,0,0.0015522802714258432
mixup,8,0,1,0.002260343637317419
mixup,8,0,2,0.0014813770540058613
mixup,8,0,3,0.0007352542597800493
mixup,8,0,4,0.001947492710314691
mixup,8,0,5,0.0007904573576524854
mixup,8,0,6,0.0005734693259000778
mixup,8,0,7,0.00024712542654015124
mixup,8,0,8,0.00017450029554311186
mixup,8,0,9,0.0001088123899535276
mixup,8,0,10,6.011678124195896e-05
mixup,8,0,11,0.0
mixup,8,100,0,0.0016653452767059207
mixup,8,100,1,0.002049566013738513
mixup,8,100,2,0.00133215740788728
mixup,8,100,3,0.0006963825435377657
mixup,8,100,4,0.0016624240670353174
mixup,8,100,5,0.0007081605726853013
mixup,8,100,6,0.0004505627148319036
mixup,8,100,7,0.00022803866886533797
mixup,8,100,8,0.0001488129055360332
mixup,8,100,9,8.409004658460617e-05
mixup,8,100,10,5.174423131393269e-05
mixup,8,100,11,0.0
mixup,8,200,0,0.0015258410712704062
mixup,8,200,1,0.002049630042165518
mixup,8,200,2,0.0015527568757534027
mixup,8,200,3,0.0007221496198326349
mixup,8,200,4,0.001996442209929228
mixup,8,200,5,0.0007997998618520796
mixup,8,200,6,0.0006042750901542604
mixup,8,200,7,0.0002505683514755219
mixup,8,200,8,0.00016337595297954977
mixup,8,200,9,9.81343982857652e-05
mixup,8,200,10,5.8176654420094565e-05
mixup,8,200,11,0.0
mixup,8,300,0,0.0015153742861002684
