work_package,split_name,split_sha256,git_sha,cell,arch,recipe_actual,provenance_tag,variant,baseline_run_id,variant_run_id,condition_id,stage,map_basis,n_images,n_positions,rho_spatial,p_spatial,null_sd,n_transforms,mass_variant,mass_baseline,ring1_share_variant,ring1_share_baseline,rel_se_variant,noisy_variant,excess_entropy_bits_variant,excess_entropy_normalized_variant,excess_gini_variant,excess_top5_share_variant,excess_top20_share_variant,excess_entropy_bits_baseline,excess_entropy_normalized_baseline,excess_gini_baseline,excess_top5_share_baseline,excess_top20_share_baseline
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,vit_base|mixup,vit_base,mixup,s1,saga,e2r_vitb_mixup_baseline_s1,e2r_vitb_mixup_saga_s1,term_1.00,hist,mad,2000,196,0.6724996633,0.001275510204,0.208963581,1568,18.859,9.603,0.3126623893,0.4770904926,0.0685307079,0,-0.06536387579,-0.008583895792,0.1235543294,0.02619211149,0.05845437063,-0.4581985125,-0.06017281313,0.3782595051,0.09195890722,0.1987784827
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,vit_base|mixup,vit_base,mixup,s1,saga,e2r_vitb_mixup_baseline_s1,e2r_vitb_mixup_saga_s1,native,s11_out,fixed_cal,2000,196,0.7422885202,0.001913265306,0.2042766055,1568,4.4275,13.8195,0.5386787126,0.4279460183,0.1470863262,0,-0.6699901828,-0.08798630499,0.4323603028,0.1230406879,0.2612916759,-0.3111694637,-0.04086425748,0.3163439494,0.06850497058,0.1552975023
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,vit_base|mixup,vit_base,mixup,s1,saga,e2r_vitb_mixup_baseline_s1,e2r_vitb_mixup_saga_s1,native,s11_out,mad,2000,196,0.7605856449,0.001275510204,0.2048416229,1568,19.861,14.369,0.3145612003,0.4174612012,0.06659048985,0,-0.06375382299,-0.008372455982,0.1249434276,0.02552674707,0.05731572314,-0.277451702,-0.03643628026,0.2972778965,0.06419936186,0.14563414
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,vit_base|mixup,vit_base,mixup,s1,saga,e2r_vitb_mixup_baseline_s1,e2r_vitb_mixup_saga_s1,native,s12_post_norm,fixed_cal,2000,196,-0.4057432688,0.1517857143,0.2667249478,1568,135.288,2.3015,0.2089874933,0.2242016076,0.01497933846,0,-0.00289732037,-0.0003804899241,0.02709884338,0.001748186035,0.00615900281,-0.04366066855,-0.005733727148,0.06500175457,0.01105590655,0.02968437519
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,vit_base|mixup,vit_base,mixup,s1,saga,e2r_vitb_mixup_baseline_s1,e2r_vitb_mixup_saga_s1,native,s12_post_norm,mad,2000,196,0.1108353801,0.1785714286,0.07762268386,1568,0.007,1.0295,0,0.2506070908,3.741590571,1,0.1383964343,0.01817487957,-0.005463778945,-0.06744474763,0.002750917561,-0.005517337651,-0.0007245630843,0.006561048711,0.001477850827,0.002098721213
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,vit_base|mixup,vit_base,mixup,s1,saga,e2r_vitb_mixup_baseline_s1,e2r_vitb_mixup_saga_s1,term_0.25,s12_post_norm,fixed_cal,2000,196,-0.4921709148,0.1179846939,0.3102064034,1568,143.2215,2.3015,0.2059606972,0.2242016076,0.01357404907,0,-0.004394341571,-0.0005770858852,0.03664074059,0.002457862327,0.008749658009,-0.04366066855,-0.005733727148,0.06500175457,0.01105590655,0.02968437519
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,vit_base|mixup,vit_base,mixup,s1,saga,e2r_vitb_mixup_baseline_s1,e2r_vitb_mixup_saga_s1,term_0.25,s12_post_norm,mad,2000,196,MISSING,MISSING,MISSING,MISSING,0,1.0295,MISSING,0.2506070908,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,-0.005517337651,-0.0007245630843,0.006561048711,0.001477850827,0.002098721213
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,vit_base|mixup,vit_base,mixup,s1,saga,e2r_vitb_mixup_baseline_s1,e2r_vitb_mixup_saga_s1,term_0.50,s12_post_norm,fixed_cal,2000,196,-0.4057432688,0.1517857143,0.2667249478,1568,135.288,2.3015,0.2089874933,0.2242016076,0.01497933846,0,-0.00289732037,-0.0003804899241,0.02709884338,0.001748186035,0.00615900281,-0.04366066855,-0.005733727148,0.06500175457,0.01105590655,0.02968437519
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,vit_base|mixup,vit_base,mixup,s1,saga,e2r_vitb_mixup_baseline_s1,e2r_vitb_mixup_saga_s1,term_0.50,s12_post_norm,mad,2000,196,0.1108353801,0.1785714286,0.07762268386,1568,0.007,1.0295,0,0.2506070908,3.741590571,1,0.1383964343,0.01817487957,-0.005463778945,-0.06744474763,0.002750917561,-0.005517337651,-0.0007245630843,0.006561048711,0.001477850827,0.002098721213
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,vit_base|mixup,vit_base,mixup,s1,saga,e2r_vitb_mixup_baseline_s1,e2r_vitb_mixup_saga_s1,term_0.75,s12_post_norm,fixed_cal,2000,196,-0.1496348277,0.3667091837,0.1708770501,1568,122.2495,2.3015,0.2123812367,0.2242016076,0.01736776527,0,-0.001888819831,-0.0002480488252,0.01945296652,0.002075539585,0.00524722267,-0.04366066855,-0.005733727148,0.06500175457,0.01105590655,0.02968437519
