epoch,lr,train_loss,val_top1_full,val_top5_full,val_loss,img_per_sec,wall_time
189,0.00029734,2.6427,76.54,92.722,1.1087,4219.5,303.6
190,0.00029257,2.6421,76.63,92.738,1.0923,4229.3,302.9
191,0.00028783,2.5922,76.438,92.572,1.115,4220.3,303.5
192,0.00028311,2.6192,76.492,92.736,1.1087,4218.1,303.7
193,0.00027841,2.6092,76.41,92.698,1.113,4220.2,303.5
194,0.00027374,2.5853,76.592,92.738,1.1229,4218.4,303.7
195,0.00026909,2.5964,76.316,92.574,1.1199,4215.3,303.9
196,0.00026446,2.5879,76.56,92.558,1.1437,4216.9,303.8
197,0.00025987,2.5814,76.528,92.814,1.1057,4218.3,303.7
198,0.0002553,2.5718,76.588,92.61,1.1291,4224.8,303.2
199,0.00025075,2.5596,76.18,92.45,1.1374,4217.3,303.8
200,0.00024624,2.551,76.252,92.476,1.1327,4222.9,303.4
201,0.00024175,2.5375,76.31,92.644,1.1317,4217.3,303.8
202,0.00023729,2.5406,76.67,92.762,1.1216,4216.1,303.8
203,0.00023286,2.5395,76.412,92.538,1.135,4218.1,303.7
204,0.00022846,2.5455,76.142,92.48,1.1491,4213.3,304.0
205,0.00022408,2.5124,76.322,92.444,1.1554,4219.2,303.6
206,0.00021974,2.504,76.416,92.572,1.1311,4218.4,303.7
207,0.00021543,2.5089,76.428,92.564,1.1401,4218.7,303.7
208,0.00021115,2.5028,76.05,92.258,1.1695,4221.0,303.5
209,0.0002069,2.4851,76.572,92.488,1.1291,4217.1,303.8
210,0.00020269,2.4661,76.682,92.602,1.1229,4223.6,303.3
211,0.00019851,2.4771,76.514,92.418,1.1533,4219.1,303.6
212,0.00019436,2.4565,76.504,92.66,1.1498,4218.7,303.7
213,0.00019024,2.4605,76.402,92.308,1.1686,4214.7,303.9
214,0.00018616,2.475,76.218,92.428,1.1593,4220.0,303.6
215,0.00018211,2.4503,76.456,92.448,1.1592,4219.3,303.6
216,0.0001781,2.4369,76.072,92.306,1.1859,4219.6,303.6
217,0.00017412,2.4504,76.358,92.304,1.1752,4217.3,303.8
218,0.00017018,2.4222,76.018,92.206,1.1799,4216.2,303.8
219,0.00016627,2.4247,76.264,92.23,1.1866,4217.4,303.7
220,0.0001624,2.4326,76.096,92.23,1.1926,4223.1,303.3
221,0.00015857,2.4044,76.48,92.398,1.1636,4214.2,304.0
