epoch,lr,train_loss,val_top1_full,val_top5_full,val_loss,img_per_sec,wall_time
177,0.00035613,2.7752,76.712,93.106,1.0788,3742.6,342.3
178,0.00035113,2.7978,76.89,93.188,1.074,3711.5,345.2
179,0.00034615,2.7778,76.782,93.192,1.0508,3740.6,342.5
180,0.00034118,2.7565,76.702,93.03,1.0632,3746.5,341.9
181,0.00033624,2.7776,77.04,93.348,1.0574,3742.6,342.3
182,0.0003313,2.7768,76.918,93.144,1.0773,3743.5,342.2
183,0.00032639,2.751,76.87,93.17,1.0702,3738.8,342.6
184,0.0003215,2.7602,76.726,93.258,1.084,3741.8,342.4
185,0.00031663,2.7489,76.914,93.428,1.0531,3742.3,342.3
186,0.00031177,2.7396,76.732,93.212,1.0704,3743.2,342.2
187,0.00030694,2.7432,77.23,93.32,1.0483,3742.7,342.3
188,0.00030213,2.725,77.148,93.304,1.0643,3742.3,342.3
189,0.00029734,2.7271,77.236,93.364,1.0519,3742.2,342.3
190,0.00029257,2.7307,77.086,93.282,1.0635,3746.5,341.9
191,0.00028783,2.6739,77.096,93.282,1.0504,3741.5,342.4
192,0.00028311,2.7039,77.106,93.27,1.0551,3741.7,342.4
193,0.00027841,2.6925,77.028,93.342,1.0578,3742.0,342.3
194,0.00027374,2.6697,77.024,93.274,1.0776,3742.5,342.3
195,0.00026909,2.6835,76.928,93.198,1.0797,3739.5,342.6
196,0.00026446,2.6754,76.832,93.19,1.0869,3740.4,342.5
197,0.00025987,2.6681,76.966,93.15,1.0779,3741.9,342.3
198,0.0002553,2.6594,76.836,93.0,1.0833,3740.4,342.5
199,0.00025075,2.6462,77.216,93.336,1.0613,3742.0,342.3
200,0.00024624,2.6397,76.824,93.092,1.0856,3748.1,341.8
201,0.00024175,2.6258,76.858,93.218,1.093,3740.5,342.5
202,0.00023729,2.6292,77.286,93.342,1.0646,3741.2,342.4
203,0.00023286,2.6296,77.282,93.444,1.0659,3743.0,342.2
204,0.00022846,2.6386,77.156,93.29,1.0799,3741.3,342.4
